tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
580000,2026-01-17T13:40:35.944347,39798,7155,30204,9594,14538,0.35559123924152625,0.00547529,0.2564588351035544,71.55,230.49,302.04,91.21,306.77,397.98,19.66,76.28,95.94,0.35559123924152625,5475.29,5.4752899999999995e-05,145.38,0.0,0.0,0.2564588351035544,7155,23049,30204,9594,547529,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834999999999999,0.9383,0,5,89,1,1,0,0,0,4,0,0,81.91,181,60
590000,2026-01-17T13:40:38.163165,40475,7278,30716,9758,14786,0.35569884560562043,0.00556958,0.2564562139092385,72.78,234.38,307.16,92.7,312.05,404.75,19.91,77.67,97.58,0.35569884560562043,5569.58,5.56958e-05,147.86,0.0,0.0,0.2564562139092385,7278,23438,30716,9758,556958,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828999999999999,0.941,0,8,84,0,0,0,3,0,5,0,0,73.94,152,65
600000,2026-01-17T13:40:40.346208,41183,7404,31249,9933,15051,0.3558513255184007,0.00566293,0.25653997318730015,74.04,238.45,312.49,94.31,317.52,411.83,20.27,79.06,99.33,0.3558513255184007,5662.93,5.6629300000000003e-05,150.51,0.0,0.0,0.25653997318730015,7404,23845,31249,9933,566293,1.54,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.9396,0,9,79,0,2,0,5,0,5,0,0,117.65,176,81
610000,2026-01-17T13:40:42.612764,41897,7530,31785,10111,15326,0.35597518933222405,0.00575696,0.2566350561634735,75.3,242.55,317.85,95.96,323.01,418.97,20.65,80.46,101.11,0.35597518933222405,5756.96,5.7569600000000005e-05,153.26,0.0,0.0,0.2566350561634735,7530,24255,31785,10111,575696,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9386,0,6,89,0,0,0,1,0,4,0,0,52.05,132,67
620000,2026-01-17T13:40:44.799614,42587,7651,32295,10291,15595,0.35624240990309003,0.00585185,0.25675541875124713,76.51,246.44,322.95,97.5,328.37,425.87,20.99,81.92,102.91,0.35624240990309003,5851.85,5.85185e-05,155.95,0.0,0.0,0.25675541875124713,7651,24644,32295,10291,585185,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9823999999999999,0.9383,2,4,87,0,1,0,2,0,4,0,0,22.44,119,38
630000,2026-01-17T13:40:47.038621,43278,7771,32815,10462,15850,0.35636876170593373,0.00594599,0.2567863716593194,77.71,250.44,328.15,99.09,333.69,432.78,21.37,83.25,104.62,0.35636876170593373,5945.99,5.9459899999999996e-05,158.5,0.0,0.0,0.2567863716593194,7771,25044,32815,10462,594599,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9854999999999999,0.9381999999999999,0,6,81,0,1,0,6,0,6,0,0,99.34,150,84
640000,2026-01-17T13:40:49.294806,43965,7901,33334,10630,16096,0.3568361151903538,0.00604039,0.25692019560633006,79.01,254.33,333.34,100.69,338.96,439.65,21.67,84.63,106.3,0.3568361151903538,6040.39,6.04039e-05,160.96,0.0,0.0,0.25692019560633006,7901,25433,33334,10630,604039,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9832,0.9388,0,6,88,0,0,0,3,0,3,0,0,58.74,137,59
650000,2026-01-17T13:40:51.508785,44693,8034,33880,10812,16362,0.3569824517413078,0.00613458,0.25703113458246546,80.34,258.46,338.8,102.35,344.58,446.93,22.0,86.12,108.12,0.3569824517413078,6134.58,6.134579999999999e-05,163.62,0.0,0.0,0.25703113458246546,8034,25846,33880,10812,613458,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.983,0.9401,0,8,83,0,1,0,3,0,5,0,0,72.76,140,80
660000,2026-01-17T13:40:53.753052,45424,8154,34431,10992,16654,0.35685359391461285,0.00622895,0.25700287748335626,81.54,262.77,344.31,103.94,350.3,454.24,22.39,87.53,109.92,0.35685359391461285,6228.95,6.22895e-05,166.54,0.0,0.0,0.25700287748335626,8154,26277,34431,10992,622895,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853000000000001,0.9396,0,8,80,0,3,0,5,0,4,0,0,96.67,162,74
670000,2026-01-17T13:40:56.014819,46112,8284,34951,11160,16908,0.3570128772907208,0.00632356,0.2570464737034657,82.84,266.67,349.51,105.48,355.64,461.12,22.63,88.97,111.6,0.3570128772907208,6323.56,6.32356e-05,169.08,0.0,0.0,0.2570464737034657,8284,26667,34951,11160,632356,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9852,0.9420000000000001,0,9,87,0,0,0,1,0,3,0,0,71.36,166,71
680000,2026-01-17T13:40:58.296245,46804,8413,35466,11337,17156,0.35776210469882197,0.00641783,0.2573681473526975,84.13,270.53,354.66,107.03,361.01,468.04,22.89,90.48,113.37,0.35776210469882197,6417.83,6.41783e-05,171.56,0.0,0.0,0.2573681473526975,8413,27053,35466,11337,641783,2.09,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9403,0,5,81,0,2,0,7,0,5,0,0,59.55,136,58
690000,2026-01-17T13:41:00.545866,47514,8535,35996,11518,17443,0.35790140991907654,0.0065125,0.2574358991469172,85.35,274.61,359.96,108.62,366.52,475.14,23.27,91.91,115.18,0.35790140991907654,6512.5,6.5125e-05,174.43,0.0,0.0,0.2574358991469172,8535,27461,35996,11518,651250,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9863,0.9401,0,7,85,0,0,1,2,0,5,0,0,88.75,174,81
700000,2026-01-17T13:41:02.793296,48212,8655,36525,11686,17706,0.3577989880671635,0.00660601,0.25747841215482503,86.55,278.7,365.25,110.28,371.84,482.12,23.72,93.14,116.86,0.3577989880671635,6606.01,6.60601e-05,177.06,0.0,0.0,0.25747841215482503,8655,27870,36525,11686,660601,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9386,0,9,85,0,0,0,2,0,4,0,0,44.32,142,57
710000,2026-01-17T13:41:05.024192,48918,8779,37058,11859,17966,0.3578329446675106,0.00670063,0.257506551476941,87.79,282.79,370.58,111.93,377.25,489.18,24.13,94.46,118.59,0.3578329446675106,6700.63,6.70063e-05,179.66,0.0,0.0,0.257506551476941,8779,28279,37058,11859,670063,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9379,0,8,84,0,0,0,3,0,5,0,0,66.61,132,84
720000,2026-01-17T13:41:07.221536,49651,8902,37608,12042,18257,0.3579458538142818,0.00679446,0.2576156742833154,89.02,287.06,376.08,113.55,382.96,496.51,24.52,95.9,120.42,0.3579458538142818,6794.46,6.79446e-05,182.57,0.0,0.0,0.2576156742833154,8902,28706,37608,12042,679446,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.983,0.9390999999999999,0,5,87,0,0,0,4,0,4,0,0,59.84,138,63
730000,2026-01-17T13:41:09.530653,50339,9019,38121,12217,18525,0.3579800895544451,0.00688913,0.2577048906667593,90.19,291.02,381.21,115.14,388.25,503.39,24.94,97.23,122.17,0.3579800895544451,6889.13,6.889130000000001e-05,185.25,0.0,0.0,0.2577048906667593,9019,29102,38121,12217,688913,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9840000000000001,0.9356,0,11,81,0,1,0,3,0,4,0,0,52.18,139,47
740000,2026-01-17T13:41:11.824768,51043,9140,38655,12387,18793,0.357654505491269,0.00698367,0.2575693703595989,91.4,295.15,386.55,116.7,393.73,510.43,25.29,98.58,123.87,0.357654505491269,6983.67,6.98367e-05,187.93,0.0,0.0,0.2575693703595989,9140,29515,38655,12387,698367,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803999999999999,0.9389,0,13,78,0,1,0,3,0,5,0,0,67.1,156,72
750000,2026-01-17T13:41:14.012067,51775,9266,39207,12567,19072,0.35758353271948445,0.00707804,0.2575068735202153,92.66,299.41,392.07,118.39,399.36,517.75,25.73,99.94,125.67,0.35758353271948445,7078.04,7.07804e-05,190.72,0.0,0.0,0.2575068735202153,9266,29941,39207,12567,707804,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.9398000000000001,1,7,84,0,1,0,3,0,4,0,0,33.94,113,88
760000,2026-01-17T13:41:16.200420,52530,9396,39777,12752,19363,0.35748952387220323,0.00717144,0.25747537942761,93.96,303.81,397.77,120.05,405.25,525.3,26.08,101.44,127.52,0.35748952387220323,7171.44,7.17144e-05,193.63,0.0,0.0,0.25747537942761,9396,30381,39777,12752,717144,2.01,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853999999999999,0.9401999999999999,0,6,83,0,3,0,6,0,2,0,0,78.34,147,90
770000,2026-01-17T13:41:18.428592,53246,9517,40320,12925,19636,0.3571409119686779,0.0072655,0.25737893974911313,95.17,308.03,403.2,121.73,410.73,532.46,26.55,102.7,129.25,0.3571409119686779,7265.5,7.2655e-05,196.36,0.0,0.0,0.25737893974911313,9517,30803,40320,12925,726550,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9408,0,8,82,0,2,0,4,0,4,0,0,73.15,133,81
780000,2026-01-17T13:41:20.684770,53946,9637,40845,13100,19918,0.35740238870758567,0.00735979,0.25753953754558667,96.37,312.08,408.45,123.26,416.2,539.46,26.88,104.12,131.0,0.35740238870758567,7359.79,7.35979e-05,199.18,0.0,0.0,0.25753953754558667,9637,31208,40845,13100,735979,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9406,0,10,86,0,0,0,1,0,3,0,0,59.52,134,57
790000,2026-01-17T13:41:22.926851,54626,9763,41354,13271,20163,0.35758624048797094,0.00745449,0.25763716130393327,97.63,315.91,413.54,124.79,421.47,546.26,27.15,105.56,132.71,0.35758624048797094,7454.49,7.45449e-05,201.63,0.0,0.0,0.25763716130393327,9763,31591,41354,13271,745449,1.93,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9854999999999999,0.9417,0,7,83,0,1,0,3,0,6,0,0,76.95,137,82
800000,2026-01-17T13:41:25.178328,55310,9883,41866,13443,20428,0.3576492933431731,0.00754926,0.25768009832238287,98.83,319.83,418.66,126.35,426.75,553.1,27.51,106.92,134.43,0.3576492933431731,7549.26,7.54926e-05,204.28,0.0,0.0,0.25768009832238287,9883,31983,41866,13443,754926,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9819,0.9411,0,3,90,0,0,0,3,0,4,0,0,49.41,154,45
810000,2026-01-17T13:41:27.479507,55992,10012,42380,13611,20673,0.35753982702350817,0.00764402,0.2576212976205744,100.12,323.68,423.8,127.9,432.02,559.92,27.77,108.34,136.11,0.35753982702350817,7644.02,7.64402e-05,206.73,0.0,0.0,0.2576212976205744,10012,32368,42380,13611,764402,2.02,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9801000000000001,0.9420999999999999,0,7,88,0,1,0,1,0,3,0,0,63.2,168,56
820000,2026-01-17T13:41:29.691197,56682,10132,42892,13789,20937,0.35764274012256203,0.00773823,0.2577227005506868,101.32,327.6,428.92,129.49,437.33,566.82,28.16,109.73,137.89,0.35764274012256203,7738.23,7.73823e-05,209.37,0.0,0.0,0.2577227005506868,10132,32760,42892,13789,773823,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.9434999999999999,0,8,84,0,1,0,3,0,4,0,0,72.2,119,84
830000,2026-01-17T13:41:31.912277,57355,10246,43399,13955,21194,0.3574248537904527,0.00783338,0.2576797513174903,102.46,331.53,433.99,131.0,442.55,573.55,28.54,111.01,139.55,0.3574248537904527,7833.38,7.833379999999999e-05,211.94,0.0,0.0,0.2576797513174903,10246,33153,43399,13955,783338,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9431999999999999,2,4,82,0,4,0,4,0,4,0,0,85.1,140,81
840000,2026-01-17T13:41:34.181600,58017,10375,43888,14128,21442,0.35787122599800925,0.00792845,0.25785080110206904,103.75,335.13,438.88,132.46,447.71,580.17,28.71,112.57,141.28,0.35787122599800925,7928.45,7.92845e-05,214.42,0.0,0.0,0.25785080110206904,10375,33513,43888,14128,792845,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9815999999999999,0.9412,2,8,83,0,2,0,1,0,4,0,0,93.28,177,70
850000,2026-01-17T13:41:36.452571,58761,10496,44435,14325,21750,0.35803721922567644,0.00802265,0.25797364631098313,104.96,339.39,444.35,134.1,453.51,587.61,29.14,114.11,143.25,0.35803721922567644,8022.65,8.02265e-05,217.5,0.0,0.0,0.25797364631098313,10496,33939,44435,14325,802265,1.54,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9841,0.9378,0,10,82,0,1,0,4,0,3,0,0,113.08,179,86
860000,2026-01-17T13:41:38.706635,59457,10620,44955,14501,22007,0.3583198314652916,0.00811708,0.2580680091596802,106.2,343.35,449.55,135.73,458.84,594.57,29.52,115.49,145.01,0.3583198314652916,8117.08,8.11708e-05,220.07,0.0,0.0,0.2580680091596802,10620,34335,44955,14501,811708,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9351999999999999,0,14,76,0,0,0,4,0,6,0,0,73.04,162,66
870000,2026-01-17T13:41:40.969806,60164,10750,45483,14680,22272,0.35833928626599953,0.00821148,0.2580827503898961,107.5,347.33,454.83,137.33,464.31,601.64,29.82,116.98,146.8,0.35833928626599953,8211.48,8.21148e-05,222.72,0.0,0.0,0.2580827503898961,10750,34733,45483,14680,821148,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828999999999999,0.9366,0,13,79,0,1,0,3,0,4,0,0,70.91,158,73
880000,2026-01-17T13:41:43.328459,60826,10873,45979,14846,22520,0.35842753689531437,0.00830574,0.2581647369608703,108.73,351.06,459.79,138.85,469.41,608.26,30.11,118.35,148.46,0.35842753689531437,8305.74,8.30574e-05,225.2,0.0,0.0,0.2581647369608703,10873,35106,45979,14846,830574,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856999999999999,0.9399,0,13,84,0,0,0,1,0,2,0,0,36.53,106,53
890000,2026-01-17T13:41:45.600570,61561,11000,46529,15031,22797,0.3586206855414389,0.00840002,0.2582533181462941,110.0,355.29,465.29,140.54,475.07,615.61,30.53,119.78,150.31,0.3586206855414389,8400.02,8.40002e-05,227.97,0.0,0.0,0.2582533181462941,11000,35529,46529,15031,840002,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9395,0,11,80,0,1,0,3,0,5,0,0,73.71,133,87
900000,2026-01-17T13:41:47.882396,62276,11120,47051,15224,23100,0.359088055827728,0.00849474,0.258477475875271,111.2,359.31,470.51,142.12,480.64,622.76,30.91,121.33,152.24,0.359088055827728,8494.74,8.494740000000001e-05,231.0,0.0,0.0,0.258477475875271,11120,35931,47051,15224,849474,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9836,0.9388,0,11,85,0,0,0,1,0,3,0,0,64.48,141,69
910000,2026-01-17T13:41:50.216246,62967,11239,47568,15398,23365,0.35941054091694047,0.00858911,0.25862170048740407,112.39,363.29,475.68,143.71,485.96,629.67,31.31,122.67,153.98,0.35941054091694047,8589.11,8.58911e-05,233.65,0.0,0.0,0.25862170048740407,11239,36329,47568,15398,858911,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.9399,0,9,82,0,0,0,4,0,5,0,0,60.1,145,70
920000,2026-01-17T13:41:52.630987,63716,11373,48136,15579,23639,0.35930302019464966,0.00868306,0.25856125215770176,113.73,367.63,481.36,145.44,491.72,637.16,31.7,124.09,155.79,0.35930302019464966,8683.06,8.68306e-05,236.39,0.0,0.0,0.25856125215770176,11373,36763,48136,15579,868306,1.43,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9791,0.9397,0,7,84,0,1,0,4,0,4,0,0,43.19,115,52
930000,2026-01-17T13:41:54.915571,64438,11504,48674,15763,23910,0.3591404818186663,0.00877742,0.2584894962046412,115.04,371.7,486.74,147.09,497.29,644.38,32.04,125.59,157.63,0.3591404818186663,8777.42,8.777419999999999e-05,239.1,0.0,0.0,0.2584894962046412,11504,37170,48674,15763,877742,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843,0.9386,0,9,84,0,0,0,2,0,5,0,0,33.4,110,62
940000,2026-01-17T13:41:57.236091,65081,11625,49160,15920,24138,0.35891064356720087,0.00887243,0.2583989020015826,116.25,375.35,491.6,148.59,502.22,650.81,32.33,126.87,159.2,0.35891064356720087,8872.43,8.872430000000001e-05,241.38,0.0,0.0,0.2583989020015826,11625,37535,49160,15920,887243,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9412999999999999,0,12,83,0,0,0,1,0,4,0,0,32.03,121,47
950000,2026-01-17T13:41:59.626261,65761,11748,49667,16093,24394,0.3589004037691808,0.00896694,0.2584354989536384,117.48,379.19,496.67,150.11,507.5,657.61,32.62,128.31,160.93,0.3589004037691808,8966.94,8.96694e-05,243.94,0.0,0.0,0.2584354989536384,11748,37919,49667,16093,896694,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856,0.9408,0,8,85,0,1,0,2,0,4,0,0,61.33,134,69
960000,2026-01-17T13:42:01.981496,66419,11864,50151,16267,24655,0.3587998744709619,0.00906231,0.25846077315252514,118.64,382.87,501.51,151.62,512.57,664.19,32.97,129.7,162.67,0.3587998744709619,9062.31,9.062310000000001e-05,246.55,0.0,0.0,0.25846077315252514,11864,38287,50151,16267,906231,2.03,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9862000000000001,0.9379000000000001,0,7,89,0,0,0,1,0,3,0,0,77.24,170,62
970000,2026-01-17T13:42:04.377292,67080,11985,50654,16425,24891,0.3584514368286389,0.00915572,0.2582977654176518,119.85,386.69,506.54,153.16,517.64,670.8,33.3,130.95,164.25,0.3584514368286389,9155.72,9.155719999999999e-05,248.91,0.0,0.0,0.2582977654176518,11985,38669,50654,16425,915572,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9864,0.9398000000000001,0,3,92,0,0,0,2,0,3,0,0,35.74,110,51
980000,2026-01-17T13:42:06.798101,67763,12107,51162,16601,25152,0.35863298961810275,0.00925105,0.25837540031996314,121.07,390.55,511.62,154.7,522.93,677.63,33.63,132.38,166.01,0.35863298961810275,9251.05,9.25105e-05,251.52,0.0,0.0,0.25837540031996314,12107,39055,51162,16601,925105,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9882,0.9405,0,5,88,1,2,0,1,0,3,0,0,94.87,180,71
990000,2026-01-17T13:42:09.527718,68464,12234,51687,16776,25403,0.3586530645004437,0.00934511,0.25841959851975554,122.34,394.53,516.87,156.33,528.31,684.64,33.98,133.78,167.76,0.3586530645004437,9345.11,9.34511e-05,254.03,0.0,0.0,0.25841959851975554,12234,39453,51687,16776,934511,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853000000000001,0.9392,1,13,73,0,0,0,6,0,7,0,0,69.13,146,74
1000000,2026-01-17T13:42:11.762333,69182,12357,52220,16961,25693,0.3586461639902689,0.00943933,0.2584625637127412,123.57,398.63,522.2,157.97,533.85,691.82,34.39,135.22,169.61,0.3586461639902689,9439.33,9.43933e-05,256.93,0.0,0.0,0.2584625637127412,12357,39863,52220,16961,943933,1.93,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9883,0.9378,0,13,81,0,0,0,3,0,3,0,0,27.1,99,40
1010000,2026-01-17T13:42:14.050462,69864,12487,52733,17130,25936,0.3587212978234697,0.00953391,0.2584900376272583,124.87,402.46,527.33,159.52,539.12,698.64,34.64,136.66,171.3,0.3587212978234697,9533.91,9.53391e-05,259.36,0.0,0.0,0.2584900376272583,12487,40246,52733,17130,953391,1.59,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9394,0,8,87,0,0,0,2,0,3,0,0,26.51,117,40
1020000,2026-01-17T13:42:16.356443,70557,12613,53251,17306,26191,0.358675049529945,0.00962909,0.258495158192107,126.13,406.38,532.51,161.08,544.49,705.57,34.95,138.11,173.06,0.358675049529945,9629.09,9.62909e-05,261.91,0.0,0.0,0.258495158192107,12613,40638,53251,17306,962909,1.59,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9840000000000001,0.9416,1,10,79,0,1,1,5,0,3,0,0,72.2,175,69
1030000,2026-01-17T13:42:18.600138,71273,12735,53784,17488,26475,0.3587309841957367,0.00972269,0.25854294135790723,127.35,410.49,537.84,162.68,550.05,712.73,35.32,139.56,174.88,0.3587309841957367,9722.69,9.72269e-05,264.75,0.0,0.0,0.25854294135790723,12735,41049,53784,17488,972269,2.07,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9862000000000001,0.9411,0,6,83,0,1,0,5,0,5,0,0,53.1,110,71
1040000,2026-01-17T13:42:20.890261,71968,12857,54300,17667,26742,0.35901408931205836,0.00981788,0.2586755848944266,128.57,414.43,543.0,164.28,555.4,719.68,35.71,140.96,176.67,0.35901408931205836,9817.88,9.81788e-05,267.42,0.0,0.0,0.2586755848944266,12857,41443,54300,17667,981788,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9799,0.9381,0,6,83,0,2,0,5,0,4,0,0,95.49,170,76
1050000,2026-01-17T13:42:23.143003,72678,12985,54826,17851,27017,0.35926411782155143,0.00991179,0.258794701165688,129.85,418.41,548.26,165.87,560.91,726.78,36.01,142.5,178.51,0.35926411782155143,9911.79,9.91179e-05,270.17,0.0,0.0,0.258794701165688,12985,41841,54826,17851,991179,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9381,0,14,78,0,0,0,3,0,5,0,0,38.34,96,66
1060000,2026-01-17T13:42:25.472245,73344,13106,55327,18016,27267,0.359267565477137,0.01000617,0.25880135169372787,131.06,422.21,553.27,167.36,566.08,733.44,36.29,143.87,180.16,0.359267565477137,10006.17,0.0001000617,272.67,0.0,0.0,0.25880135169372787,13106,42221,55327,18016,1000617,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9873999999999999,0.9395,0,8,85,0,0,0,3,0,4,0,0,24.23,92,44
1070000,2026-01-17T13:42:27.711430,74062,13226,55863,18198,27553,0.3591832180430977,0.01010072,0.25879029166857476,132.26,426.37,558.63,168.98,571.64,740.62,36.71,145.27,181.98,0.3591832180430977,10100.72,0.0001010072,275.53,0.0,0.0,0.25879029166857476,13226,42637,55863,18198,1010072,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9891,0.9381999999999999,0,6,89,0,0,0,1,0,4,0,0,41.48,97,49
1080000,2026-01-17T13:42:30.000503,74721,13348,56353,18367,27794,0.3593835329101484,0.01019599,0.258850317371029,133.48,430.05,563.53,170.54,576.67,747.21,37.05,146.62,183.67,0.3593835329101484,10195.99,0.0001019599,277.94,0.0,0.0,0.258850317371029,13348,43005,56353,18367,1019599,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.983,0.9376000000000001,0,7,88,0,0,0,1,0,4,0,0,67.67,166,71
1090000,2026-01-17T13:42:32.284836,75412,13464,56866,18545,28066,0.3594379057267973,0.0102904,0.2589188523385381,134.64,434.02,568.66,172.1,582.02,754.12,37.45,148.0,185.45,0.3594379057267973,10290.4,0.000102904,280.66,0.0,0.0,0.2589188523385381,13464,43402,56866,18545,1029040,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9769,0.9395,0,5,88,0,1,0,3,0,3,0,0,82.71,137,77
