tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
8670000,2026-01-19T16:23:09.321275,989730,84586,608075,344090,667561,0.6585240061072384,0.8036911,0.3855463887055724,169.172,1046.978,1216.15,278.588,1700.872,1979.46,109.416,578.764,688.18,0.6585240061072384,16073.822,0.0016073822,1335.122,2849.62,0.0,0.3855463887055724,84586,523489,608075,344090,8036911,0,4,446,1,4,0,8,0,2,35,0,100.472,180,459
8680000,2026-01-19T16:23:11.318709,990920,84683,608807,344503,668372,0.6585480590808693,0.8046119,0.3855488915909306,169.366,1048.248,1217.614,278.916,1702.924,1981.84,109.55,579.456,689.006,0.6585480590808693,16092.238,0.0016092238000000002,1336.744,2853.078,0.0,0.3855488915909306,84683,524124,608807,344503,8046119,0,8,450,0,2,1,12,0,3,24,0,110.974,174,480
8690000,2026-01-19T16:23:13.306538,992025,84785,609485,344888,669112,0.6585552498958249,0.8055439,0.38554666465767673,169.57,1049.4,1218.97,279.212,1704.838,1984.05,109.64,580.136,689.776,0.6585552498958249,16110.878,0.0016110878,1338.224,2856.264,0.0,0.38554666465767673,84785,524700,609485,344888,8055439,0,8,455,0,2,0,9,0,6,20,0,64.27,164,359
8700000,2026-01-19T16:23:15.303730,993150,84882,610172,345272,669864,0.6585262798155189,0.8064634,0.3855418367896032,169.764,1050.58,1220.344,279.544,1706.756,1986.3,109.778,580.766,690.544,0.6585262798155189,16129.268,0.0016129268,1339.728,2859.468,0.0,0.3855418367896032,84882,525290,610172,345272,8064634,0,10,453,0,0,0,10,0,6,21,0,84.968,150,452
8710000,2026-01-19T16:23:17.291536,994252,84981,610841,345656,670600,0.6585489170119561,0.8073908,0.3855466690861162,169.962,1051.72,1221.682,279.846,1708.658,1988.504,109.884,581.428,691.312,0.6585489170119561,16147.816,0.0016147816,1341.2,2862.63,0.0,0.3855466690861162,84981,525860,610841,345656,8073908,0,5,459,1,5,0,9,0,5,16,0,128.024,180,475
8720000,2026-01-19T16:23:19.285163,995373,85078,611522,346053,671359,0.6585934828610489,0.8083256,0.3855594781144492,170.156,1052.888,1223.044,280.15,1710.596,1990.746,109.994,582.112,692.106,0.6585934828610489,16166.512,0.0016166512,1342.718,2865.858,0.0,0.3855594781144492,85078,526444,611522,346053,8083256,0,2,454,0,3,1,15,0,6,19,0,126.986,174,477
8730000,2026-01-19T16:23:21.271133,996465,85181,612191,346435,672083,0.6585895003412954,0.8092548,0.3855563553933604,170.362,1054.02,1224.382,280.452,1712.478,1992.93,110.088,582.782,692.87,0.6585895003412954,16185.096,0.0016185096000000002,1344.166,2868.98,0.0,0.3855563553933604,85181,527010,612191,346435,8092548,0,4,461,0,5,0,12,0,8,10,0,115.872,168,485
8740000,2026-01-19T16:23:23.265580,997592,85280,612895,346822,672827,0.658546979559214,0.8101842,0.3855458454382394,170.56,1055.23,1225.79,280.802,1714.382,1995.184,110.24,583.404,693.644,0.658546979559214,16203.684,0.0016203684,1345.654,2872.144,0.0,0.3855458454382394,85280,527615,612895,346822,8101842,0,2,454,0,4,0,11,0,6,23,0,68.142,116,453
8750000,2026-01-19T16:23:25.253630,998708,85377,613587,347200,673577,0.6585161861775202,0.8111176,0.38553795688001474,170.754,1056.42,1227.174,281.116,1716.3,1997.416,110.36,584.04,694.4,0.6585161861775202,16222.352,0.0016222352,1347.154,2875.342,0.0,0.38553795688001474,85377,528210,613587,347200,8111176,0,7,456,0,0,0,12,0,5,20,0,96.814,170,478
8760000,2026-01-19T16:23:27.241005,999844,85482,614285,347595,674331,0.6584965313181523,0.8120446,0.38553194872830243,170.964,1057.606,1228.57,281.434,1718.254,1999.688,110.47,584.72,695.19,0.6584965313181523,16240.892,0.0016240892,1348.662,2878.568,0.0,0.38553194872830243,85482,528803,614285,347595,8120446,0,3,458,0,5,0,8,0,4,22,0,109.424,179,476
8770000,2026-01-19T16:23:29.223992,1000955,85577,614962,347989,675076,0.6585253047169927,0.8129776,0.3855405673940762,171.154,1058.77,1229.924,281.754,1720.156,2001.91,110.6,585.378,695.978,0.6585253047169927,16259.552,0.0016259552,1350.152,2881.746,0.0,0.3855405673940762,85577,529385,614962,347989,8129776,0,4,459,0,2,0,13,0,10,12,0,83.156,177,447
8780000,2026-01-19T16:23:31.225645,1002119,85677,615683,348392,675864,0.6585047795048237,0.8139043,0.3855355415789338,171.354,1060.012,1231.366,282.08,1722.158,2004.238,110.724,586.06,696.784,0.6585047795048237,16278.086,0.0016278086,1351.728,2885.086,0.0,0.3855355415789338,85677,530006,615683,348392,8139043,0,8,446,0,2,0,11,0,6,27,0,91.77,170,455
8790000,2026-01-19T16:23:33.210684,1003259,85774,616384,348795,676628,0.6585011662534609,0.8148348,0.38554089882214226,171.548,1061.22,1232.768,282.416,1724.102,2006.518,110.866,586.724,697.59,0.6585011662534609,16296.696,0.0016296696,1353.256,2888.352,0.0,0.38554089882214226,85774,530610,616384,348795,8148348,0,7,453,0,7,0,9,0,4,20,0,95.348,155,453
8800000,2026-01-19T16:23:35.199996,1004409,85867,617090,349195,677416,0.6585043688402188,0.8157564,0.3855428606404174,171.734,1062.446,1234.18,282.734,1726.084,2008.818,111.0,587.39,698.39,0.6585043688402188,16315.128,0.0016315128000000002,1354.832,2891.734,0.0,0.3855428606404174,85867,531223,617090,349195,8157564,0,4,466,0,7,0,10,0,2,11,0,113.526,178,469
8810000,2026-01-19T16:23:37.185543,1005541,85958,617782,349593,678192,0.6584962796478127,0.8166845,0.38553905234906377,171.916,1063.648,1235.564,283.064,1728.018,2011.082,111.146,588.04,699.186,0.6584962796478127,16333.69,0.001633369,1356.384,2894.99,0.0,0.38553905234906377,85958,531824,617782,349593,8166845,0,3,453,0,6,0,10,0,3,25,0,111.502,147,457
8820000,2026-01-19T16:23:39.171246,1006651,86053,618460,349981,678940,0.6585267770437575,0.8176106,0.3855471940001685,172.106,1064.814,1236.92,283.376,1729.926,2013.302,111.27,588.692,699.962,0.6585267770437575,16352.212,0.0016352212,1357.88,2898.188,0.0,0.3855471940001685,86053,532407,618460,349981,8176106,0,2,457,0,4,0,14,0,5,18,0,108.312,176,469
8830000,2026-01-19T16:23:41.165664,1007790,86153,619154,350372,679706,0.6584973931435547,0.8185273,0.3855383784692095,172.306,1066.002,1238.308,283.706,1731.874,2015.58,111.398,589.346,700.744,0.6584973931435547,16370.546,0.0016370546,1359.412,2901.47,0.0,0.3855383784692095,86153,533001,619154,350372,8185273,0,2,464,0,7,0,8,0,4,15,0,92.876,149,471
8840000,2026-01-19T16:23:43.157702,1008913,86249,619845,350753,680468,0.6585144451194304,0.8194472,0.3855405895930274,172.498,1067.192,1239.69,284.02,1733.806,2017.826,111.52,589.986,701.506,0.6585144451194304,16388.944,0.0016388944,1360.936,2904.686,0.0,0.3855405895930274,86249,533596,619845,350753,8194472,0,5,449,0,1,0,7,0,3,35,0,37.858,98,420
8850000,2026-01-19T16:23:45.153432,1010064,86350,620549,351160,681244,0.6585618023586793,0.8203846,0.385553246436034,172.7,1068.398,1241.098,284.328,1735.8,2020.128,111.628,590.692,702.32,0.6585618023586793,16407.692,0.0016407692,1362.488,2908.0,0.0,0.385553246436034,86350,534199,620549,351160,8203846,1,4,447,0,5,0,6,0,5,32,0,89.574,122,440
8860000,2026-01-19T16:23:47.149174,1011208,86450,621250,351555,682008,0.658541225180979,0.8213076,0.3855452122527312,172.9,1069.6,1242.5,284.638,1737.778,2022.416,111.736,591.374,703.11,0.658541225180979,16426.152,0.0016426152000000001,1364.016,2911.32,0.0,0.3855452122527312,86450,534800,621250,351555,8213076,0,5,461,0,9,0,10,0,4,11,0,96.646,138,483
8870000,2026-01-19T16:23:49.138516,1012382,86548,621971,351964,682808,0.6585615078472254,0.822231,0.38554735979481825,173.096,1070.846,1243.942,284.966,1739.798,2024.764,111.868,592.06,703.928,0.6585615078472254,16444.62,0.0016444620000000002,1365.616,2914.71,0.0,0.38554735979481825,86548,535423,621971,351964,8222310,0,5,455,0,7,0,10,0,4,19,0,94.306,134,466
8880000,2026-01-19T16:23:51.129670,1013550,86642,622680,352365,683604,0.6585342579200922,0.8231422,0.3855400901638579,173.284,1072.076,1245.36,285.312,1741.788,2027.1,112.026,592.704,704.73,0.6585342579200922,16462.844,0.0016462844000000002,1367.208,2918.08,0.0,0.3855400901638579,86642,536038,622680,352365,8231422,0,2,457,0,5,0,7,0,3,26,0,80.36,113,436
8890000,2026-01-19T16:23:53.118948,1014696,86739,623381,352757,684384,0.6585439547607801,0.8240623,0.3855476034918105,173.478,1073.284,1246.762,285.602,1743.79,2029.392,112.124,593.39,705.514,0.6585439547607801,16481.246,0.0016481246000000001,1368.768,2921.416,0.0,0.3855476034918105,86739,536642,623381,352757,8240623,0,3,458,0,6,0,10,0,3,20,0,118.356,177,454
8900000,2026-01-19T16:23:55.104842,1015821,86838,624069,353152,685141,0.6585337331936237,0.8249887,0.38554923440718614,173.676,1074.462,1248.138,285.916,1745.726,2031.642,112.238,594.066,706.304,0.6585337331936237,16499.774,0.0016499774,1370.282,2924.644,0.0,0.38554923440718614,86838,537231,624069,353152,8249887,0,4,454,0,5,0,11,0,4,22,0,78.62,120,425
8910000,2026-01-19T16:23:57.090474,1016953,86930,624759,353545,685925,0.6585181064381165,0.8259129,0.3855476882555233,173.86,1075.658,1249.518,286.22,1747.686,2033.906,112.358,594.732,707.09,0.6585181064381165,16518.258,0.0016518257999999998,1371.85,2927.956,0.0,0.3855476882555233,86930,537829,624759,353545,8259129,0,5,447,0,5,0,5,0,4,34,0,75.214,132,466
8920000,2026-01-19T16:23:59.073176,1018059,87025,625441,353927,686662,0.6585109380129787,0.8268462,0.38554208195870754,174.05,1076.832,1250.882,286.528,1749.59,2036.118,112.476,595.378,707.854,0.6585109380129787,16536.924,0.0016536924,1373.324,2931.144,0.0,0.38554208195870754,87025,538416,625441,353927,8268462,0,2,459,0,4,0,10,0,6,19,0,106.028,157,468
8930000,2026-01-19T16:24:01.070921,1019204,87122,626144,354329,687440,0.6585284229122548,0.8277801,0.3855454848039785,174.244,1078.044,1252.288,286.844,1751.564,2038.408,112.6,596.058,708.658,0.6585284229122548,16555.602,0.0016555602,1374.88,2934.452,0.0,0.3855454848039785,87122,539022,626144,354329,8277801,0,5,453,1,3,0,10,0,5,23,0,112.84,180,471
8940000,2026-01-19T16:24:03.067184,1020404,87222,626884,354742,688238,0.6585166804768617,0.8286983,0.3855413754022276,174.444,1079.324,1253.768,287.204,1753.604,2040.808,112.76,596.724,709.484,0.6585166804768617,16573.966,0.0016573966,1376.476,2937.856,0.0,0.3855413754022276,87222,539662,626884,354742,8286983,0,5,449,1,6,0,11,0,6,22,0,139.51,181,459
8950000,2026-01-19T16:24:05.062442,1021573,87323,627603,355147,689012,0.65850409004013,0.8296178,0.3855389919633918,174.646,1080.56,1255.206,287.558,1755.588,2043.146,112.91,597.384,710.294,0.65850409004013,16592.356,0.0016592356,1378.024,2941.19,0.0,0.3855389919633918,87323,540280,627603,355147,8296178,0,4,459,0,8,0,14,0,4,11,0,101.336,140,483
8960000,2026-01-19T16:24:07.053833,1022724,87424,628323,355543,689785,0.6584664950972049,0.8305494,0.3855304522267056,174.848,1081.798,1256.646,287.896,1757.552,2045.448,113.046,598.04,711.086,0.6584664950972049,16610.988,0.0016610988,1379.57,2944.476,0.0,0.3855304522267056,87424,540899,628323,355543,8305494,0,4,462,0,4,0,8,0,6,16,0,115.468,169,481
8970000,2026-01-19T16:24:09.043821,1023883,87523,629040,355949,690566,0.6584712309627523,0.8314777,0.385532304635056,175.046,1083.034,1258.08,288.224,1759.542,2047.766,113.176,598.722,711.898,0.6584712309627523,16629.554,0.0016629554,1381.132,2947.8,0.0,0.385532304635056,87523,541517,629040,355949,8314777,0,5,458,0,4,0,9,0,5,19,0,125.452,167,469
8980000,2026-01-19T16:24:11.035403,1025035,87621,629744,356346,691341,0.6584362860325458,0.8323993,0.38552398467705434,175.242,1084.246,1259.488,288.554,1761.516,2050.07,113.31,599.382,712.692,0.6584362860325458,16647.986,0.0016647985999999999,1382.682,2951.126,0.0,0.38552398467705434,87621,542123,629744,356346,8323993,0,2,462,0,4,0,10,0,4,18,0,111.764,171,484
8990000,2026-01-19T16:24:13.025110,1026193,87719,630453,356755,692127,0.6584399493431999,0.8333256,0.38552388988603836,175.438,1085.468,1260.906,288.864,1763.522,2052.386,113.424,600.086,713.51,0.6584399493431999,16666.512,0.0016666512,1384.254,2954.482,0.0,0.38552388988603836,87719,542734,630453,356755,8333256,0,1,456,0,6,0,13,0,6,18,0,118.98,161,474
9000000,2026-01-19T16:24:15.017544,1027325,87815,631140,357153,692910,0.6584441929415847,0.8342566,0.3855285556797838,175.63,1086.65,1262.28,289.162,1765.488,2054.65,113.532,600.774,714.306,0.6584441929415847,16685.132,0.0016685132,1385.82,2957.77,0.0,0.3855285556797838,87815,543325,631140,357153,8342566,0,3,446,0,4,0,12,0,3,32,0,89.386,179,474
9010000,2026-01-19T16:24:17.006732,1028474,87914,631842,357551,693679,0.6583960363259393,0.8351814,0.38551993931857065,175.828,1087.856,1263.684,289.492,1767.456,2056.948,113.662,601.44,715.102,0.6583960363259393,16703.628,0.0016703628,1387.358,2961.058,0.0,0.38551993931857065,87914,543928,631842,357551,8351814,0,5,446,0,3,0,13,0,4,29,0,83.592,143,457
9020000,2026-01-19T16:24:18.999450,1029595,88008,632533,357945,694430,0.6583614391947447,0.8361169,0.38551606743279404,176.016,1089.05,1265.066,289.818,1769.372,2059.19,113.8,602.09,715.89,0.6583614391947447,16722.338,0.0016722338,1388.86,2964.28,0.0,0.38551606743279404,88008,544525,632533,357945,8361169,0,2,454,0,6,0,13,0,6,19,0,112.964,156,475
9030000,2026-01-19T16:24:21.000700,1030781,88110,633259,358353,695235,0.6583600144973628,0.837036,0.38551518632369025,176.22,1090.298,1266.518,290.15,1771.412,2061.562,113.93,602.776,716.706,0.6583600144973628,16740.72,0.001674072,1390.47,2967.698,0.0,0.38551518632369025,88110,545149,633259,358353,8370360,0,9,452,0,1,0,10,0,4,24,0,69.646,179,470
9040000,2026-01-19T16:24:22.996546,1031939,88208,633973,358754,696018,0.6583602125298929,0.8379601,0.3855184251192242,176.416,1091.53,1267.946,290.478,1773.4,2063.878,114.062,603.446,717.508,0.6583602125298929,16759.202,0.0016759201999999999,1392.036,2971.042,0.0,0.3855184251192242,88208,545765,633973,358754,8379601,0,6,459,0,3,0,7,0,3,22,0,80.844,178,351
9050000,2026-01-19T16:24:24.986539,1033087,88306,634675,359150,696781,0.6583183191618585,0.8388839,0.38550644755528196,176.612,1092.738,1269.35,290.814,1775.36,2066.174,114.2,604.1,718.3,0.6583183191618585,16777.678,0.0016777678,1393.562,2974.302,0.0,0.38550644755528196,88306,546369,634675,359150,8388839,0,3,457,0,2,0,11,0,6,21,0,109.682,152,479
9060000,2026-01-19T16:24:26.974500,1034213,88397,635357,359549,697568,0.6583519549227693,0.8398097,0.38551615704300807,176.794,1093.92,1270.714,291.116,1777.31,2068.426,114.32,604.778,719.098,0.6583519549227693,16796.194,0.0016796194,1395.136,2977.6,0.0,0.38551615704300807,88397,546960,635357,359549,8398097,0,3,450,0,2,0,7,0,4,34,0,110.908,173,464
9070000,2026-01-19T16:24:28.956130,1035329,88493,636039,359939,698321,0.6583766357607208,0.8407316,0.3855218296969506,176.986,1095.092,1272.078,291.42,1779.238,2070.658,114.432,605.446,719.878,0.6583766357607208,16814.632,0.0016814632,1396.642,2980.838,0.0,0.3855218296969506,88493,547546,636039,359939,8407316,0,3,454,0,5,0,10,0,4,24,0,71.25,120,401
9080000,2026-01-19T16:24:30.944672,1036507,88594,636764,360351,699117,0.6583487191260353,0.8416615,0.38551562359889696,177.188,1096.34,1273.528,291.75,1781.264,2073.014,114.56,606.142,720.702,0.6583487191260353,16833.23,0.0016833229999999998,1398.234,2984.232,0.0,0.38551562359889696,88594,548170,636764,360351,8416615,0,2,451,0,4,0,9,0,4,30,0,70.876,114,417
9090000,2026-01-19T16:24:32.939377,1037623,88691,637450,360741,699871,0.6583420728810019,0.8426008,0.38551206308351754,177.382,1097.518,1274.9,292.066,1783.18,2075.246,114.682,606.8,721.482,0.6583420728810019,16852.016,0.0016852016,1399.742,2987.46,0.0,0.38551206308351754,88691,548759,637450,360741,8426008,0,3,456,0,2,0,8,0,4,27,0,52.524,120,284
9100000,2026-01-19T16:24:35.076340,1038759,88787,638148,361135,700643,0.658323445117882,0.843536,0.3855064727431558,177.574,1098.722,1276.296,292.378,1785.14,2077.518,114.804,607.466,722.27,0.658323445117882,16870.72,0.001687072,1401.286,2990.74,0.0,0.3855064727431558,88787,549361,638148,361135,8435360,0,8,463,0,4,0,6,0,2,17,0,40.882,112,467
9110000,2026-01-19T16:24:37.294974,1039895,88881,638830,361536,701416,0.6583655768700822,0.8444608,0.3855175702885935,177.762,1099.898,1277.66,292.692,1787.098,2079.79,114.93,608.142,723.072,0.6583655768700822,16889.216,0.0016889216000000001,1402.832,2994.026,0.0,0.3855175702885935,88881,549949,638830,361536,8444608,0,3,451,1,4,0,10,0,5,26,0,133.554,181,476
9120000,2026-01-19T16:24:39.698317,1041028,88977,639528,361924,702183,0.6583119790702467,0.845383,0.3855043885208542,177.954,1101.102,1279.056,293.014,1789.042,2082.056,115.058,608.79,723.848,0.6583119790702467,16907.66,0.001690766,1404.366,2997.31,0.0,0.3855043885208542,88977,550551,639528,361924,8453830,0,6,461,0,1,0,9,0,2,21,0,23.268,108,236
9130000,2026-01-19T16:24:42.706867,1042136,89077,640202,362313,702923,0.6583653374503403,0.8463184,0.385520975480431,178.154,1102.25,1280.404,293.316,1790.956,2084.272,115.16,609.466,724.626,0.6583653374503403,16926.368,0.0016926368,1405.846,3000.466,0.0,0.385520975480431,89077,551125,640202,362313,8463184,0,5,450,0,4,0,9,0,3,29,0,96.53,135,443
9140000,2026-01-19T16:24:44.773393,1043309,89180,640931,362717,703702,0.6583147691384128,0.8472479,0.3855065066294554,178.36,1103.502,1281.862,293.66,1792.958,2086.618,115.298,610.136,725.434,0.6583147691384128,16944.958,0.0016944958000000001,1407.404,3003.808,0.0,0.3855065066294554,89180,551751,640931,362717,8472479,0,4,453,0,0,0,8,0,7,28,0,51.498,146,463
9150000,2026-01-19T16:24:46.833735,1044483,89278,641653,363120,704485,0.6582984768651766,0.8481708,0.38549924759259446,178.556,1104.75,1283.306,293.996,1794.97,2088.966,115.438,610.802,726.24,0.6582984768651766,16963.416,0.0016963416,1408.97,3007.174,0.0,0.38549924759259446,89278,552375,641653,363120,8481708,0,5,451,0,3,0,13,0,8,20,0,119.902,166,472
9160000,2026-01-19T16:24:48.885739,1045624,89378,642353,363517,705260,0.6583243809505,0.8490975,0.3855047261620458,178.756,1105.95,1284.706,294.322,1796.926,2091.248,115.564,611.47,727.034,0.6583243809505,16981.95,0.0016981950000000002,1410.52,3010.458,0.0,0.3855047261620458,89378,552975,642353,363517,8490975,0,8,453,0,2,0,8,0,5,24,0,88.48,149,458
9170000,2026-01-19T16:24:50.946332,1046759,89475,643047,363912,706026,0.6583267795176363,0.8500223,0.38550979177368766,178.95,1107.144,1286.094,294.63,1798.888,2093.518,115.678,612.146,727.824,0.6583267795176363,17000.446,0.0017000446,1412.052,3013.728,0.0,0.38550979177368766,89475,553572,643047,363912,8500223,0,1,450,0,7,0,11,0,3,28,0,122.414,163,453
9180000,2026-01-19T16:24:52.999592,1047925,89572,643767,364314,706816,0.6583276831995251,0.8509399,0.38551324914794466,179.144,1108.39,1287.534,294.974,1800.876,2095.85,115.828,612.8,728.628,0.6583276831995251,17018.798,0.0017018798,1413.632,3017.096,0.0,0.38551324914794466,89572,554195,643767,364314,8509399,0,4,462,0,2,0,6,0,7,19,0,76.132,125,461
9190000,2026-01-19T16:24:55.256865,1049083,89674,644486,364719,707582,0.6582822416851254,0.8518783,0.3855052197930344,179.348,1109.624,1288.972,295.316,1802.85,2098.166,115.968,613.47,729.438,0.6582822416851254,17037.566,0.0017037566,1415.164,3020.35,0.0,0.3855052197930344,89674,554812,644486,364719,8518783,0,2,454,0,1,0,9,0,9,25,0,72.976,178,424
9200000,2026-01-19T16:24:57.373158,1050229,89769,645186,365122,708360,0.6583080981986795,0.8528077,0.3855113622488835,179.538,1110.834,1290.372,295.65,1804.808,2100.458,116.11,614.134,730.244,0.6583080981986795,17056.154,0.0017056153999999999,1416.72,3023.662,0.0,0.3855113622488835,89769,555417,645186,365122,8528077,0,4,457,0,1,0,11,0,5,22,0,87.124,161,470
9210000,2026-01-19T16:24:59.467846,1051367,89865,645881,365515,709136,0.6583454582704461,0.8537265,0.385515197364618,179.73,1112.032,1291.762,295.95,1806.784,2102.734,116.22,614.81,731.03,0.6583454582704461,17074.53,0.001707453,1418.272,3026.962,0.0,0.385515197364618,89865,556016,645881,365515,8537265,0,4,448,0,6,0,11,0,2,29,0,138.002,178,460
9220000,2026-01-19T16:25:01.505959,1052541,89959,646615,365917,709925,0.658300623407156,0.8546459,0.3855038098455276,179.918,1113.312,1293.23,296.296,1808.786,2105.082,116.378,615.456,731.834,0.658300623407156,17092.918,0.0017092918,1419.85,3030.322,0.0,0.3855038098455276,89959,556656,646615,365917,8546459,0,5,447,1,7,0,13,0,3,24,0,148.594,181,468
9230000,2026-01-19T16:25:03.639046,1053715,90057,647345,366322,710720,0.658276857377955,0.8555647,0.3854993428041007,180.114,1114.576,1294.69,296.622,1810.808,2107.43,116.506,616.138,732.644,0.658276857377955,17111.294,0.0017111294,1421.44,3033.718,0.0,0.3854993428041007,90057,557288,647345,366322,8555647,0,4,451,0,4,0,13,0,4,24,0,74.404,116,418
9240000,2026-01-19T16:25:05.703874,1054843,90153,648038,366717,711489,0.6582917758465657,0.8564963,0.3855049721452222,180.306,1115.77,1296.076,296.924,1812.762,2109.686,116.616,616.818,733.434,0.6582917758465657,17129.926,0.0017129926,1422.978,3037.002,0.0,0.3855049721452222,90153,557885,648038,366717,8564963,0,6,449,0,6,0,9,0,2,28,0,73.03,104,453
9250000,2026-01-19T16:25:07.766871,1056028,90253,648769,367135,712279,0.6582873351278298,0.8574349,0.38551012967937265,180.506,1117.032,1297.538,297.264,1814.792,2112.056,116.758,617.512,734.27,0.6582873351278298,17148.698,0.0017148698,1424.558,3040.428,0.0,0.38551012967937265,90253,558516,648769,367135,8574349,0,3,465,0,9,0,13,0,4,6,0,131.724,178,472
