tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
4710000,2026-01-19T19:42:35.605732,429236,53580,292695,136540,232227,0.5344791102761879,0.4412428,0.33940040834616036,107.16,478.23,585.39,164.924,693.548,858.472,57.762,215.318,273.08,0.5344791102761879,8824.856,0.0008824856,464.454,0.0,0.0,0.33940040834616036,53580,239115,292695,136540,4412428,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99102,0.97978,0,18,461,0,5,0,11,0,5,0,0,135.95,166,479
4720000,2026-01-19T19:42:53.216699,430115,53695,293296,136818,232698,0.5342966471583087,0.4421806,0.3393431456910803,107.39,479.202,586.592,165.282,694.948,860.23,57.89,215.746,273.636,0.5342966471583087,8843.612,0.0008843611999999999,465.396,0.0,0.0,0.3393431456910803,53695,239601,293296,136818,4421806,1.812,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99342,0.97938,0,42,449,0,0,0,5,0,4,0,0,49.884,129,361
4730000,2026-01-19T19:43:09.952746,431039,53810,293926,137112,233206,0.5342206332973038,0.4431158,0.3393239120158805,107.62,480.232,587.852,165.626,696.452,862.078,58.006,216.218,274.224,0.5342206332973038,8862.316,0.0008862316,466.412,0.0,0.0,0.3393239120158805,53810,240116,293926,137112,4431158,1.854,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.995,0.97944,2,49,440,0,1,0,5,0,3,0,0,56.884,121,465
4740000,2026-01-19T19:43:26.320119,431945,53929,294548,137397,233674,0.5341363720182546,0.4440553,0.33928826257987144,107.858,481.238,589.096,165.976,697.914,863.89,58.118,216.676,274.794,0.5341363720182546,8881.106,0.0008881106,467.348,0.0,0.0,0.33928826257987144,53929,240619,294548,137397,4440553,1.866,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99034,0.97976,0,35,446,1,5,0,10,0,3,0,0,101.052,180,473
4750000,2026-01-19T19:43:41.201002,432830,54042,295158,137671,234137,0.5339981108680574,0.4449927,0.3392415299715198,108.084,482.232,590.316,166.352,699.308,865.66,58.266,217.076,275.342,0.5339981108680574,8899.854,0.0008899854000000001,468.274,0.0,0.0,0.3392415299715198,54042,241116,295158,137671,4449927,2.002,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940599999999999,0.98022,0,42,445,0,1,0,7,0,5,0,0,86.048,156,468
4760000,2026-01-19T19:43:54.926027,433717,54159,295764,137953,234610,0.5339453222624586,0.4459285,0.3392261838875571,108.318,483.21,591.528,166.702,700.732,867.434,58.384,217.522,275.906,0.5339453222624586,8918.57,0.000891857,469.22,0.0,0.0,0.3392261838875571,54159,241605,295764,137953,4459285,1.912,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9911599999999999,0.9798600000000001,0,28,464,0,0,0,3,1,4,0,0,28.96,123,210
4770000,2026-01-19T19:44:09.526458,434650,54271,296396,138253,235105,0.5338783960175465,0.4468659,0.339206470628137,108.542,484.25,592.792,167.068,702.232,869.3,58.526,217.98,276.506,0.5338783960175465,8937.318,0.0008937318,470.21,0.0,0.0,0.339206470628137,54271,242125,296396,138253,4468659,1.936,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99242,0.97942,0,38,441,0,4,0,10,0,7,0,0,128.174,177,402
4780000,2026-01-19T19:44:23.638103,435534,54386,297005,138528,235570,0.5337254166959198,0.4478029,0.33916051371977507,108.772,485.238,594.01,167.418,703.65,871.068,58.644,218.412,277.056,0.5337254166959198,8956.058,0.0008956058,471.14,0.0,0.0,0.33916051371977507,54386,242619,297005,138528,4478029,1.818,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9886,0.97948,0,31,448,0,2,0,9,0,10,0,0,116.814,169,493
4790000,2026-01-19T19:44:37.499969,436403,54504,297606,138796,236023,0.5335996527409734,0.4487356,0.33910306468855117,109.008,486.204,595.212,167.76,705.046,872.806,58.75,218.842,277.592,0.5335996527409734,8974.712,0.0008974712,472.046,0.0,0.0,0.33910306468855117,54504,243102,297606,138796,4487356,1.918,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99244,0.97972,0,34,455,0,0,0,7,0,4,0,0,40.126,138,249
4800000,2026-01-19T19:44:51.062795,437333,54623,298240,139092,236532,0.5335137243028301,0.4496711,0.3390701076300359,109.246,487.234,596.48,168.096,706.57,874.666,58.848,219.336,278.184,0.5335137243028301,8993.422,0.0008993422,473.064,0.0,0.0,0.3390701076300359,54623,243617,298240,139092,4496711,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9909,0.97968,0,46,444,0,2,0,4,0,4,0,0,99.132,144,405
4810000,2026-01-19T19:45:04.542613,438258,54741,298868,139389,237025,0.5334447759673063,0.4506082,0.3390422847013946,109.482,488.254,597.736,168.446,708.07,876.516,58.962,219.816,278.778,0.5334447759673063,9012.164,0.0009012164000000001,474.05,0.0,0.0,0.3390422847013946,54741,244127,298868,139389,4506082,1.828,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99124,0.9798600000000001,0,33,449,0,2,0,9,0,7,0,0,110.31,165,444
4820000,2026-01-19T19:45:18.087240,439139,54860,299477,139661,237478,0.5332278027124988,0.4515387,0.33897063349356904,109.72,489.234,598.954,168.802,709.476,878.278,59.08,220.242,279.322,0.5332278027124988,9030.774,0.0009030774,474.956,0.0,0.0,0.33897063349356904,54860,244617,299477,139661,4515387,1.884,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99366,0.9798,0,21,465,0,4,0,7,0,3,0,0,55.928,93,414
4830000,2026-01-19T19:45:31.885095,440062,54968,300098,139963,237998,0.5331982160080382,0.452481,0.33895736495811535,109.936,490.26,600.196,169.14,710.984,880.124,59.202,220.724,279.926,0.5331982160080382,9049.62,0.000904962,475.996,0.0,0.0,0.33895736495811535,54968,245130,300098,139963,4524810,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9914,0.97952,0,43,443,0,0,0,7,0,7,0,0,70.026,155,326
4840000,2026-01-19T19:45:46.572762,441007,55083,300739,140267,238516,0.5331256921710517,0.4534174,0.33893433898782055,110.166,491.312,601.478,169.502,712.512,882.014,59.336,221.198,280.534,0.5331256921710517,9068.348,0.0009068348000000001,477.032,0.0,0.0,0.33893433898782055,55083,245656,300739,140267,4534174,1.926,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9891599999999999,0.97926,0,25,459,0,5,0,8,0,3,0,0,128.942,176,437
4850000,2026-01-19T19:46:00.882081,441878,55203,301339,140538,238964,0.5329852870490212,0.4543542,0.3388859202196947,110.406,492.272,602.678,169.856,713.9,883.756,59.448,221.628,281.076,0.5329852870490212,9087.084,0.0009087084,477.928,0.0,0.0,0.3388859202196947,55203,246136,301339,140538,4543542,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99076,0.97946,0,36,456,0,0,0,5,0,3,0,0,44.88,147,348
4860000,2026-01-19T19:46:16.476355,442759,55321,301941,140817,239407,0.5328725165158814,0.4552968,0.33884808755913626,110.642,493.24,603.882,170.216,715.302,885.518,59.572,222.062,281.634,0.5328725165158814,9105.936,0.0009105936,478.814,0.0,0.0,0.33884808755913626,55321,246620,301941,140817,4552968,1.928,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9929600000000001,0.97944,0,34,446,0,3,0,9,0,8,0,0,109.602,169,481
4870000,2026-01-19T19:46:30.060736,443616,55433,302532,141084,239862,0.532697041434597,0.4562358,0.33879138186548174,110.866,494.198,605.064,170.564,716.668,887.232,59.698,222.47,282.168,0.532697041434597,9124.716,0.0009124716000000001,479.724,0.0,0.0,0.33879138186548174,55433,247099,302532,141084,4562358,1.962,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9936200000000001,0.97964,0,25,464,1,1,0,5,0,4,0,0,60.278,181,266
4880000,2026-01-19T19:46:44.991988,444480,55546,303127,141352,240310,0.5325726786517216,0.4571754,0.33875186288648573,111.092,495.162,606.254,170.894,718.066,888.96,59.8,222.904,282.704,0.5325726786517216,9143.508,0.0009143508,480.62,0.0,0.0,0.33875186288648573,55546,247581,303127,141352,4571754,1.694,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9900599999999999,0.97992,0,34,452,0,5,0,6,0,3,0,0,108.258,166,469
4890000,2026-01-19T19:46:58.582418,445381,55666,303748,141632,240770,0.5325354434995,0.4581099,0.33872641552592464,111.332,496.164,607.496,171.25,719.512,890.762,59.916,223.348,283.264,0.5325354434995,9162.198,0.0009162198000000001,481.54,0.0,0.0,0.33872641552592464,55666,248082,303748,141632,4581099,1.902,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9877999999999999,0.97988,0,28,453,0,3,0,11,0,5,0,0,106.056,145,481
4900000,2026-01-19T19:47:12.153456,446289,55779,304373,141915,241271,0.5323743854448318,0.4590417,0.3386797941131517,111.558,497.188,608.746,171.598,720.98,892.578,60.038,223.792,283.83,0.5323743854448318,9180.834,0.0009180834,482.542,0.0,0.0,0.3386797941131517,55779,248594,304373,141915,4590417,1.936,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99254,0.9798199999999999,0,42,450,0,0,0,5,0,3,0,0,36.236,117,299
4910000,2026-01-19T19:47:26.088005,447139,55894,304951,142187,241716,0.5322785913790844,0.4599848,0.3386542981704303,111.788,498.114,609.902,171.918,722.36,894.278,60.128,224.246,284.374,0.5322785913790844,9199.696,0.0009199696000000001,483.432,0.0,0.0,0.3386542981704303,55894,249057,304951,142187,4599848,1.884,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940599999999999,0.9801599999999999,0,29,459,0,1,0,5,0,6,0,0,63.95,112,404
4920000,2026-01-19T19:47:39.747189,448041,56008,305579,142461,242190,0.5321289586413451,0.4609223,0.3386014435474666,112.016,499.142,611.158,172.258,723.824,896.082,60.24,224.682,284.922,0.5321289586413451,9218.446,0.0009218446,484.38,0.0,0.0,0.3386014435474666,56008,249571,305579,142461,4609223,1.942,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99174,0.98048,0,33,453,0,1,0,8,0,5,0,0,93.298,150,461
4930000,2026-01-19T19:47:53.239270,448926,56124,306179,142746,242662,0.5320826622171151,0.4618628,0.33859186146228565,112.248,500.11,612.358,172.598,725.254,897.852,60.348,225.144,285.492,0.5320826622171151,9237.256,0.0009237256,485.324,0.0,0.0,0.33859186146228565,56124,250055,306179,142746,4618628,1.838,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99066,0.98064,0,26,460,0,3,0,7,0,4,0,0,103.662,151,444
4940000,2026-01-19T19:48:06.733864,449806,56244,306790,143015,243102,0.5319159700018435,0.4628043,0.33852909435849204,112.488,501.092,613.58,172.966,726.646,899.612,60.476,225.554,286.03,0.5319159700018435,9256.086,0.0009256086,486.204,0.0,0.0,0.33852909435849204,56244,250546,306790,143015,4628043,1.864,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99164,0.98056,0,33,455,0,1,0,6,0,5,0,0,83.854,171,456
4950000,2026-01-19T19:48:20.407182,450717,56356,307410,143306,243589,0.5318335982155009,0.4637405,0.3385019005274547,112.712,502.108,614.82,173.318,728.116,901.434,60.604,226.008,286.612,0.5318335982155009,9274.81,0.000927481,487.178,0.0,0.0,0.3385019005274547,56356,251054,307410,143306,4637405,1.866,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9910599999999999,0.98024,0,20,459,0,4,0,12,0,5,0,0,130.622,169,470
4960000,2026-01-19T19:48:34.065112,451568,56468,307991,143576,244044,0.5316736938125618,0.464678,0.33844778848150237,112.936,503.046,615.982,173.646,729.49,903.136,60.71,226.442,287.152,0.5316736938125618,9293.56,0.000929356,488.088,0.0,0.0,0.33844778848150237,56468,251523,307991,143576,4646780,1.858,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99218,0.9798199999999999,0,28,457,0,5,0,7,0,3,0,0,78.434,121,448
4970000,2026-01-19T19:48:47.840771,452459,56584,308607,143851,244510,0.5314865491694322,0.4656107,0.33838299995028887,113.168,504.046,617.214,174.012,730.906,904.918,60.842,226.86,287.702,0.5314865491694322,9312.214,0.0009312214,489.02,0.0,0.0,0.33838299995028887,56584,252023,308607,143851,4656107,1.786,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99238,0.97948,0,36,455,0,1,0,4,0,4,0,0,79.588,164,486
4980000,2026-01-19T19:49:01.321986,453351,56706,309227,144123,244953,0.5312900324757824,0.4665482,0.338314273564682,113.412,505.042,618.454,174.366,732.336,906.702,60.952,227.294,288.246,0.5312900324757824,9330.964,0.0009330964,489.906,0.0,0.0,0.338314273564682,56706,252521,309227,144123,4665482,1.922,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9922000000000001,0.9795,0,44,438,0,3,0,8,0,7,0,0,115.664,162,467
4990000,2026-01-19T19:49:14.940371,454252,56821,309849,144403,245429,0.5311586203271221,0.4674857,0.33826476634863656,113.642,506.056,619.698,174.724,733.78,908.504,61.082,227.724,288.806,0.5311586203271221,9349.714,0.0009349714,490.858,0.0,0.0,0.33826476634863656,56821,253028,309849,144403,4674857,1.842,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99086,0.97966,0,24,461,1,3,0,7,0,4,0,0,122.82,181,419
5000000,2026-01-19T19:49:28.451887,455077,56938,310421,144655,245846,0.5309908809113203,0.4684179,0.33820448614833537,113.876,506.966,620.842,175.064,735.09,910.154,61.186,228.124,289.31,0.5309908809113203,9368.358,0.0009368358,491.692,0.0,0.0,0.33820448614833537,56938,253483,310421,144655,4684179,1.884,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940399999999999,0.9795,0,58,435,0,0,0,5,0,2,0,0,30.314,87,278
5010000,2026-01-19T19:49:41.874017,455978,57049,311041,144936,246321,0.5307865799324116,0.4693631,0.3381493384297532,114.098,507.984,622.082,175.42,736.536,911.956,61.322,228.55,289.872,0.5307865799324116,9387.262,0.0009387261999999999,492.642,0.0,0.0,0.3381493384297532,57049,253992,311041,144936,4693631,1.796,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98954,0.9792799999999999,0,27,458,0,5,0,6,0,4,0,0,97.886,179,484
5020000,2026-01-19T19:49:55.783312,456839,57167,311627,145211,246768,0.5307138077091633,0.4703068,0.338129770230279,114.334,508.92,623.254,175.766,737.912,913.678,61.43,228.992,290.422,0.5307138077091633,9406.136,0.0009406136000000001,493.536,0.0,0.0,0.338129770230279,57167,254460,311627,145211,4703068,1.766,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99018,0.97978,0,12,477,0,0,0,7,0,4,0,0,42.542,170,258
5030000,2026-01-19T19:50:10.608241,457752,57292,312266,145485,247221,0.5304917074745629,0.4712387,0.33805666953837266,114.584,509.948,624.532,176.134,739.37,915.504,61.548,229.422,290.97,0.5304917074745629,9424.774,0.0009424774,494.442,0.0,0.0,0.33805666953837266,57292,254974,312266,145485,4712387,1.842,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99352,0.97942,0,43,444,0,0,0,5,0,8,0,0,70.862,149,451
5040000,2026-01-19T19:50:25.697978,458584,57405,312837,145746,247657,0.530477897270048,0.4721833,0.33803970579821396,114.81,510.864,625.674,176.444,740.724,917.168,61.634,229.858,291.492,0.530477897270048,9443.666,0.0009443666,495.314,0.0,0.0,0.33803970579821396,57405,255432,312837,145746,4721833,1.99,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9897400000000001,0.9800399999999999,0,7,480,0,3,0,7,0,3,0,0,67.31,178,237
5050000,2026-01-19T19:50:40.215545,459448,57520,313439,146008,248095,0.5303572459568356,0.473123,0.33799572095319735,115.04,511.838,626.878,176.8,742.096,918.896,61.758,230.258,292.016,0.5303572459568356,9462.46,0.000946246,496.19,0.0,0.0,0.33799572095319735,57520,255919,313439,146008,4731230,1.776,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9890599999999999,0.9796999999999999,0,38,450,0,0,0,6,0,6,0,0,90.934,171,483
5060000,2026-01-19T19:50:55.635056,460330,57642,314049,146280,248531,0.5301651441106008,0.474057,0.33792833623725343,115.284,512.814,628.098,177.164,743.496,920.66,61.878,230.682,292.56,0.5301651441106008,9481.14,0.000948114,497.062,0.0,0.0,0.33792833623725343,57642,256407,314049,146280,4740570,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9889199999999999,0.9798600000000001,0,26,456,0,5,0,10,0,3,0,0,91.752,125,461
5070000,2026-01-19T19:51:10.097642,461159,57759,314624,146534,248944,0.530040083337298,0.4750034,0.3378785667273665,115.518,513.73,629.248,177.502,744.816,922.318,61.982,231.086,293.068,0.530040083337298,9500.068,0.0009500068,497.888,0.0,0.0,0.3378785667273665,57759,256865,314624,146534,4750034,1.846,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98954,0.98034,0,38,446,0,3,0,7,0,6,0,0,122.428,157,473
5080000,2026-01-19T19:51:24.271559,462056,57873,315238,146817,249420,0.5299123094281122,0.4759395,0.33784259538028283,115.746,514.73,630.476,177.868,746.244,924.112,62.12,231.514,293.634,0.5299123094281122,9518.79,0.000951879,498.84,0.0,0.0,0.33784259538028283,57873,257365,315238,146817,4759395,1.846,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9946799999999999,0.9791,0,44,442,0,1,0,7,0,6,0,0,58.142,118,370
5090000,2026-01-19T19:51:37.874615,462881,57987,315798,147082,249856,0.5298102023384528,0.4768897,0.33780768237123676,115.974,515.622,631.596,178.184,747.578,925.762,62.21,231.954,294.164,0.5298102023384528,9537.794,0.0009537793999999999,499.712,0.0,0.0,0.33780768237123676,57987,257811,315798,147082,4768897,1.806,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99164,0.98002,1,24,468,0,2,0,2,0,3,0,0,75.19,176,334
5100000,2026-01-19T19:51:52.011693,463765,58109,316414,147351,250297,0.5296261471980778,0.4778291,0.33773832044016683,116.218,516.61,632.828,178.542,748.988,927.53,62.324,232.378,294.702,0.5296261471980778,9556.582,0.0009556582,500.594,0.0,0.0,0.33773832044016683,58109,258305,316414,147351,4778291,2.014,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98862,0.9796999999999999,0,23,466,0,2,1,5,0,3,0,0,89.188,175,485
5110000,2026-01-19T19:52:05.892127,464676,58224,317047,147628,250769,0.5294101722542465,0.4787642,0.33767359318343687,116.448,517.646,634.094,178.906,750.446,929.352,62.458,232.798,295.256,0.5294101722542465,9575.284,0.0009575283999999999,501.538,0.0,0.0,0.33767359318343687,58224,258823,317047,147628,4787642,1.886,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99276,0.9793999999999999,1,24,460,0,4,0,7,0,4,0,0,97.144,179,354
5120000,2026-01-19T19:52:19.544735,465518,58337,317625,147892,251204,0.5293423106740442,0.479705,0.33764426572929396,116.674,518.576,635.25,179.246,751.79,931.036,62.57,233.214,295.784,0.5293423106740442,9594.1,0.00095941,502.408,0.0,0.0,0.33764426572929396,58337,259288,317625,147892,4797050,1.824,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99222,0.97892,0,40,446,0,3,0,7,0,4,0,0,113.524,154,463
5130000,2026-01-19T19:52:33.130302,466359,58447,318210,148148,251641,0.5291090879282517,0.4806404,0.3375705240223589,116.894,519.526,636.42,179.58,753.138,932.718,62.684,233.612,296.296,0.5291090879282517,9612.808,0.0009612808000000001,503.282,0.0,0.0,0.3375705240223589,58447,259763,318210,148148,4806404,1.914,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.993,0.9791599999999999,0,40,452,0,0,0,4,0,4,0,0,29.864,111,243
5140000,2026-01-19T19:52:46.817817,467273,58566,318836,148436,252113,0.5289576563701138,0.4815828,0.33752446550811244,117.132,520.54,637.672,179.942,754.604,934.546,62.81,234.062,296.872,0.5289576563701138,9631.656,0.0009631656,504.226,0.0,0.0,0.33752446550811244,58566,260270,318836,148436,4815828,1.802,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99214,0.97914,0,50,435,0,4,0,6,0,5,0,0,107.294,178,485
5150000,2026-01-19T19:53:00.739202,468132,58680,319419,148712,252575,0.5289024591399514,0.4825256,0.33751154331495636,117.36,521.478,638.838,180.262,756.002,936.264,62.9,234.524,297.424,0.5289024591399514,9650.512,0.0009650512,505.15,0.0,0.0,0.33751154331495636,58680,260739,319419,148712,4825256,1.876,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9933,0.97908,1,19,471,0,0,0,5,0,4,0,0,66.082,171,271
5160000,2026-01-19T19:53:14.319894,468984,58794,319997,148986,253023,0.5287895295270321,0.4834603,0.3374798400530337,117.588,522.406,639.994,180.586,757.382,937.968,62.996,234.976,297.972,0.5287895295270321,9669.206,0.0009669206,506.046,0.0,0.0,0.3374798400530337,58794,261203,319997,148986,4834603,1.874,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9939399999999999,0.97962,0,52,433,0,5,0,7,0,3,0,0,54.726,87,377
5170000,2026-01-19T19:53:27.904390,469821,58906,320575,149245,253460,0.5286329888069378,0.4844024,0.33742614877376925,117.812,523.338,641.15,180.914,758.728,939.642,63.1,235.39,298.49,0.5286329888069378,9688.048,0.0009688048,506.92,0.0,0.0,0.33742614877376925,58906,261669,320575,149245,4844024,1.724,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9915,0.97972,0,32,457,0,0,0,5,0,6,0,0,48.782,106,381
5180000,2026-01-19T19:53:41.569586,470680,59023,321169,149510,253894,0.5284431402400861,0.485347,0.3373579661606889,118.046,524.292,642.338,181.256,760.104,941.36,63.208,235.812,299.02,0.5284431402400861,9706.94,0.000970694,507.788,0.0,0.0,0.3373579661606889,59023,262146,321169,149510,4853470,2.03,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9900599999999999,0.97988,1,36,449,0,2,0,7,0,5,0,0,92.18,158,471
