tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
51710000,2026-01-16T12:27:46.165042,4213616,572254,3126870,1086745,1979943,0.38093083849431764,0.48118853,0.4890107015745221,5722.54,25546.16,31268.7,8400.1,33736.06,42136.16,2677.55,8189.9,10867.45,0.38093083849431764,481188.53,0.0048118853,19799.43,0.0,0.0,0.4890107015745221,572254,2554616,3126870,1086745,48118853,0.03,0.03,0.03,0,7,83,0,0,0,4,0,6,0,0,28.29,98,69
51720000,2026-01-16T12:27:46.653734,4214409,572364,3127462,1086946,1980309,0.38092253682622607,0.48128115,0.48902294183733597,5723.64,25550.98,31274.62,8401.71,33742.38,42144.09,2678.07,8191.39,10869.46,0.38092253682622607,481281.15,0.0048128115,19803.09,0.0,0.0,0.48902294183733597,572364,2555098,3127462,1086946,48128115,0.03,0.03,0.03,0,5,85,0,3,0,5,0,2,0,0,107.8,177,73
51730000,2026-01-16T12:27:47.142597,4215184,572470,3128044,1087139,1980656,0.38092275845992263,0.48137325,0.48904047985359994,5724.7,25555.74,31280.44,8403.35,33748.49,42151.84,2678.65,8192.74,10871.39,0.38092275845992263,481373.25,0.0048137325,19806.56,0.0,0.0,0.48904047985359994,572470,2555574,3128044,1087139,48137325,0.03,0.03,0.03,0,2,85,0,3,0,7,0,3,0,0,47.95,125,73
51740000,2026-01-16T12:27:47.631370,4215995,572585,3128663,1087332,1981012,0.3809118020683176,0.48146616,0.48905555378860344,5725.85,25560.78,31286.63,8405.04,33754.91,42159.95,2679.19,8194.13,10873.32,0.3809118020683176,481466.16,0.0048146616,19810.12,0.0,0.0,0.48905555378860344,572585,2556078,3128663,1087332,48146616,0.03,0.03,0.03,0,2,88,1,2,0,5,0,2,0,0,104.85,181,76
51750000,2026-01-16T12:27:48.119291,4216804,572699,3129271,1087533,1981373,0.38090686684982794,0.4815594,0.48907169761262037,5726.99,25565.72,31292.71,8406.7,33761.34,42168.04,2679.71,8195.62,10875.33,0.38090686684982794,481559.4,0.004815593999999999,19813.73,0.0,0.0,0.48907169761262037,572699,2556572,3129271,1087533,48155940,0.03,0.03,0.03,0,4,86,0,2,1,5,0,2,0,0,129.5,174,94
51760000,2026-01-16T12:27:48.605824,4217578,572811,3129847,1087730,1981721,0.38090166059137176,0.48165358,0.4890883384207113,5728.11,25570.36,31298.47,8408.28,33767.5,42175.78,2680.16,8197.14,10877.3,0.38090166059137176,481653.58,0.0048165358000000005,19817.21,0.0,0.0,0.4890883384207113,572811,2557036,3129847,1087730,48165358,0.03,0.03,0.03,0,15,78,0,1,0,4,0,2,0,0,39.27,112,64
51770000,2026-01-16T12:27:49.095460,4218371,572924,3130439,1087931,1982073,0.3808951678369838,0.48174708,0.48910528978755713,5729.24,25575.15,31304.39,8409.93,33773.78,42183.71,2680.68,8198.63,10879.31,0.3808951678369838,481747.08,0.0048174708,19820.73,0.0,0.0,0.48910528978755713,572924,2557515,3130439,1087931,48174708,0.03,0.03,0.03,0,5,86,0,1,0,4,0,4,0,0,67.32,134,90
51780000,2026-01-16T12:27:49.583597,4219174,573038,3131039,1088135,1982436,0.3808946100444271,0.48184034,0.4891238382319332,5730.38,25580.01,31310.39,8411.49,33780.25,42191.74,2681.11,8200.24,10881.35,0.3808946100444271,481840.34,0.0048184034,19824.36,0.0,0.0,0.4891238382319332,573038,2558001,3131039,1088135,48184034,0.03,0.03,0.03,0,5,83,1,2,0,7,0,2,0,0,85.74,181,79
51790000,2026-01-16T12:27:50.072186,4219953,573146,3131613,1088339,1982798,0.3808933910307973,0.48193331,0.489139332397383,5731.46,25584.67,31316.13,8413.09,33786.44,42199.53,2681.62,8201.77,10883.39,0.3808933910307973,481933.31,0.0048193331,19827.98,0.0,0.0,0.489139332397383,573146,2558467,3131613,1088339,48193331,0.03,0.03,0.03,0,11,78,0,3,0,4,0,4,0,0,96.61,167,75
51800000,2026-01-16T12:27:50.559073,4220763,573259,3132218,1088544,1983162,0.3808907930617332,0.48202646,0.4891573343688344,5732.59,25589.59,31322.18,8414.79,33792.84,42207.63,2682.19,8203.25,10885.44,0.3808907930617332,482026.46,0.0048202646,19831.62,0.0,0.0,0.4891573343688344,573259,2558959,3132218,1088544,48202646,0.03,0.03,0.03,0,12,77,0,2,0,5,0,4,0,0,64.0,140,90
51810000,2026-01-16T12:27:51.046206,4221539,573366,3132797,1088741,1983525,0.3808888698075253,0.48212043,0.48917340630461476,5733.66,25594.31,31327.97,8416.27,33799.12,42215.39,2682.61,8204.8,10887.41,0.3808888698075253,482120.43,0.0048212043,19835.25,0.0,0.0,0.48917340630461476,573366,2559431,3132797,1088741,48212043,0.03,0.03,0.03,1,6,82,0,4,0,5,0,2,0,0,77.09,121,81
51820000,2026-01-16T12:27:51.534799,4222366,573482,3133412,1088954,1983903,0.38088722775083594,0.48221393,0.48919239023474276,5734.82,25599.3,31334.12,8417.98,33805.68,42223.66,2683.16,8206.38,10889.54,0.38088722775083594,482213.93,0.0048221393,19839.03,0.0,0.0,0.48919239023474276,573482,2559930,3133412,1088954,48221393,0.03,0.03,0.03,0,12,79,0,3,0,4,0,2,0,0,47.48,106,88
51830000,2026-01-16T12:27:52.026159,4223171,573595,3134009,1089161,1984273,0.38088334461491646,0.48230759,0.4892093132448137,5735.95,25604.14,31340.09,8419.57,33812.14,42231.71,2683.61,8208.0,10891.61,0.38088334461491646,482307.59,0.0048230759,19842.73,0.0,0.0,0.4892093132448137,573595,2560414,3134009,1089161,48230759,0.03,0.03,0.03,0,6,83,0,1,0,4,0,6,0,0,55.73,112,86
51840000,2026-01-16T12:27:52.513624,4223999,573711,3134630,1089368,1984648,0.3808823415248625,0.48240119,0.48922746322752525,5737.11,25609.19,31346.3,8421.27,33818.72,42239.99,2684.15,8209.53,10893.68,0.3808823415248625,482401.19,0.0048240118999999995,19846.48,0.0,0.0,0.48922746322752525,573711,2560919,3134630,1089368,48240119,0.03,0.03,0.03,0,8,87,0,0,0,3,0,2,0,0,48.58,137,48
51850000,2026-01-16T12:27:53.002153,4224811,573821,3135236,1089574,1985016,0.38088052034839487,0.48249383,0.4892445673594603,5738.21,25614.15,31352.36,8422.88,33825.23,42248.11,2684.67,8211.07,10895.74,0.38088052034839487,482493.83,0.0048249383000000005,19850.16,0.0,0.0,0.4892445673594603,573821,2561415,3135236,1089574,48249383,0.03,0.03,0.03,0,6,79,0,3,0,7,0,5,0,0,113.35,177,80
51860000,2026-01-16T12:27:53.490460,4225613,573935,3135841,1089771,1985382,0.3808760811767954,0.48258678,0.4892583704047693,5739.35,25619.06,31358.41,8424.47,33831.66,42256.13,2685.11,8212.6,10897.71,0.3808760811767954,482586.78,0.0048258678,19853.82,0.0,0.0,0.4892583704047693,573935,2561906,3135841,1089771,48258678,0.03,0.03,0.03,0,7,86,0,0,0,4,0,3,0,0,45.34,138,55
51870000,2026-01-16T12:27:53.973977,4226399,574044,3136420,1089978,1985745,0.38087434714576424,0.48268112,0.4892744855214606,5740.44,25623.76,31364.2,8426.02,33837.97,42263.99,2685.58,8214.2,10899.78,0.38087434714576424,482681.12,0.0048268112,19857.45,0.0,0.0,0.4892744855214606,574044,2562376,3136420,1089978,48268112,0.03,0.03,0.03,1,2,88,0,1,0,5,0,3,0,0,15.74,120,30
51880000,2026-01-16T12:27:54.458822,4227196,574154,3137013,1090182,1986110,0.38087153202356555,0.48277505,0.48929150578484326,5741.54,25628.59,31370.13,8427.67,33844.29,42271.96,2686.12,8215.7,10901.82,0.38087153202356555,482775.05,0.0048277505,19861.1,0.0,0.0,0.48929150578484326,574154,2562859,3137013,1090182,48277505,0.03,0.03,0.03,0,15,77,0,1,0,4,0,3,0,0,40.13,148,55
51890000,2026-01-16T12:27:54.943775,4227947,574263,3137568,1090378,1986458,0.3808708769779652,0.48286873,0.4893063683673624,5742.63,25633.05,31375.68,8429.14,33850.33,42279.47,2686.5,8217.28,10903.78,0.3808708769779652,482868.73,0.0048286873000000004,19864.58,0.0,0.0,0.4893063683673624,574263,2563305,3137568,1090378,48286873,0.03,0.03,0.03,0,8,84,0,1,0,3,0,4,0,0,46.09,120,72
51900000,2026-01-16T12:27:55.430697,4228735,574369,3138163,1090571,1986818,0.3808628599807146,0.48296057,0.4893187327766887,5743.69,25637.94,31381.63,8430.76,33856.59,42287.35,2687.06,8218.65,10905.71,0.3808628599807146,482960.57,0.0048296057,19868.18,0.0,0.0,0.4893187327766887,574369,2563794,3138163,1090571,48296057,0.03,0.03,0.03,0,7,87,0,0,0,4,0,2,0,0,31.76,124,57
51910000,2026-01-16T12:27:55.920398,4229549,574485,3138779,1090769,1987182,0.38085516422290966,0.48305359,0.48933116559404083,5744.85,25642.94,31387.79,8432.34,33863.15,42295.49,2687.48,8220.21,10907.69,0.38085516422290966,483053.59,0.004830535899999999,19871.82,0.0,0.0,0.48933116559404083,574485,2564294,3138779,1090769,48305359,0.03,0.03,0.03,0,6,82,0,1,0,6,0,5,0,0,81.75,143,78
51920000,2026-01-16T12:27:56.405144,4230338,574596,3139364,1090973,1987544,0.38085061454944336,0.48314769,0.4893474374187592,5745.96,25647.68,31393.64,8433.92,33869.46,42303.38,2687.96,8221.77,10909.73,0.38085061454944336,483147.69,0.0048314769,19875.44,0.0,0.0,0.4893474374187592,574596,2564768,3139364,1090973,48314769,0.03,0.03,0.03,0,6,80,0,5,0,7,0,2,0,0,57.2,179,64
51930000,2026-01-16T12:27:56.890454,4231154,574717,3139976,1091177,1987904,0.3808415576818433,0.48324139,0.48935780683360575,5747.17,25652.59,31399.76,8435.64,33875.9,42311.54,2688.47,8223.3,10911.77,0.3808415576818433,483241.39,0.0048324139,19879.04,0.0,0.0,0.48935780683360575,574717,2565259,3139976,1091177,48324139,0.03,0.03,0.03,0,11,78,0,1,0,4,0,6,0,0,84.16,173,84
51940000,2026-01-16T12:27:57.378087,4231996,574828,3140615,1091380,1988288,0.38083319294397033,0.48333338,0.48937279091616864,5748.28,25657.87,31406.15,8437.35,33882.61,42319.96,2689.06,8224.74,10913.8,0.38083319294397033,483333.38,0.0048333338,19882.88,0.0,0.0,0.48937279091616864,574828,2565787,3140615,1091380,48333338,0.03,0.03,0.03,0,10,80,0,2,0,6,0,2,0,0,90.61,153,88
51950000,2026-01-16T12:27:57.865925,4232784,574939,3141213,1091570,1988645,0.38082536285020263,0.48342646,0.48938592739581843,5749.39,25662.74,31412.13,8438.9,33888.94,42327.84,2689.5,8226.2,10915.7,0.38082536285020263,483426.46,0.0048342646,19886.45,0.0,0.0,0.48938592739581843,574939,2566274,3141213,1091570,48342646,0.03,0.03,0.03,0,4,88,0,0,0,3,0,5,0,0,54.39,156,49
51960000,2026-01-16T12:27:58.355492,4233612,575053,3141839,1091772,1989017,0.3808239376749981,0.48351886,0.48940513058798407,5750.53,25667.86,31418.39,8440.61,33895.51,42336.12,2690.07,8227.65,10917.72,0.3808239376749981,483518.86,0.0048351886,19890.17,0.0,0.0,0.48940513058798407,575053,2566786,3141839,1091772,48351886,0.03,0.03,0.03,0,7,83,0,1,0,5,0,4,0,0,50.47,128,78
51970000,2026-01-16T12:27:58.847742,4234379,575166,3142418,1091961,1989354,0.3808202136772534,0.48361296,0.4894200929153548,5751.66,25672.52,31424.18,8442.13,33901.66,42343.79,2690.47,8229.14,10919.61,0.3808202136772534,483612.96,0.0048361296,19893.54,0.0,0.0,0.4894200929153548,575166,2567252,3142418,1091961,48361296,0.03,0.03,0.03,1,3,87,1,3,0,3,0,2,0,0,95.72,181,71
51980000,2026-01-16T12:27:59.335766,4235163,575276,3142998,1092164,1989718,0.38081671480932483,0.48370682,0.4894343917803669,5752.76,25677.22,31429.98,8443.67,33907.96,42351.63,2690.9,8230.74,10921.64,0.38081671480932483,483706.82,0.0048370682,19897.18,0.0,0.0,0.4894343917803669,575276,2567722,3142998,1092164,48370682,0.03,0.03,0.03,0,13,80,0,0,0,3,0,4,0,0,74.37,172,75
51990000,2026-01-16T12:27:59.823242,4235976,575387,3143608,1092367,1990088,0.3808106874511832,0.48379966,0.4894486051471453,5753.87,25682.21,31436.08,8445.33,33914.43,42359.76,2691.45,8232.22,10923.67,0.3808106874511832,483799.66,0.0048379966,19900.88,0.0,0.0,0.4894486051471453,575387,2568221,3143608,1092367,48379966,0.03,0.03,0.03,0,9,83,0,0,0,4,0,4,0,0,30.19,141,38
52000000,2026-01-16T12:28:00.306971,4236777,575497,3144205,1092571,1990448,0.3808099195567087,0.48389352,0.48945890763740896,5754.97,25687.08,31442.05,8446.97,33920.8,42367.77,2691.99,8233.72,10925.71,0.3808099195567087,483893.52,0.0048389352,19904.48,0.0,0.0,0.48945890763740896,575497,2568708,3144205,1092571,48389352,0.03,0.03,0.03,0,10,76,0,4,0,7,0,3,0,0,102.79,144,90
52010000,2026-01-16T12:28:00.792538,4237583,575613,3144814,1092768,1990805,0.3808048459541565,0.48398704,0.4894741156133564,5756.13,25692.01,31448.14,8448.67,33927.16,42375.83,2692.53,8235.15,10927.68,0.3808048459541565,483987.04,0.0048398704,19908.05,0.0,0.0,0.4894741156133564,575613,2569201,3144814,1092768,48398704,0.03,0.03,0.03,0,10,82,0,3,0,4,0,1,0,0,73.08,158,78
52020000,2026-01-16T12:28:01.277601,4238383,575726,3145407,1092976,1991158,0.3808012432969393,0.4840816,0.48948843513622664,5757.26,25696.81,31454.07,8450.31,33933.52,42383.83,2693.05,8236.71,10929.76,0.3808012432969393,484081.6,0.004840816,19911.58,0.0,0.0,0.48948843513622664,575726,2569681,3145407,1092976,48408160,0.03,0.03,0.03,0,6,75,1,5,0,8,0,5,0,0,139.54,181,91
52030000,2026-01-16T12:28:01.765650,4239178,575838,3146007,1093170,1991528,0.3807989496956077,0.48417375,0.489504939275352,5758.38,25701.69,31460.07,8451.87,33939.91,42391.78,2693.48,8238.22,10931.7,0.3807989496956077,484173.75,0.0048417375,19915.28,0.0,0.0,0.489504939275352,575838,2570169,3146007,1093170,48417375,0.03,0.03,0.03,0,6,86,0,1,0,3,0,4,0,0,87.54,154,86
52040000,2026-01-16T12:28:02.251325,4239975,575943,3146597,1093377,1991903,0.3807997551962157,0.48426767,0.4895218133418991,5759.43,25706.54,31465.97,8453.48,33946.27,42399.75,2694.05,8239.72,10933.77,0.3807997551962157,484267.67,0.0048426766999999996,19919.03,0.0,0.0,0.4895218133418991,575943,2570654,3146597,1093377,48426767,0.03,0.03,0.03,0,6,83,0,2,0,6,0,3,0,0,90.26,176,64
52050000,2026-01-16T12:28:02.738975,4240759,576057,3147187,1093572,1992247,0.38079821541232967,0.48436103,0.48953849769328106,5760.57,25711.3,31471.87,8455.07,33952.52,42407.59,2694.5,8241.22,10935.72,0.38079821541232967,484361.03,0.0048436103000000005,19922.47,0.0,0.0,0.48953849769328106,576057,2571130,3147187,1093572,48436103,0.03,0.03,0.03,0,3,86,0,3,0,5,0,3,0,0,45.98,103,90
52060000,2026-01-16T12:28:03.224598,4241543,576165,3147770,1093772,1992613,0.38079848388352966,0.48445427,0.48955553086885895,5761.65,25716.05,31477.7,8456.61,33958.82,42415.43,2694.96,8242.76,10937.72,0.38079848388352966,484454.27,0.0048445427,19926.13,0.0,0.0,0.48955553086885895,576165,2571605,3147770,1093772,48445427,0.03,0.03,0.03,1,2,89,0,1,0,3,0,4,0,0,61.76,121,62
52070000,2026-01-16T12:28:03.712139,4242357,576276,3148380,1093976,1992989,0.3807948486822666,0.48454677,0.4895712441318426,5762.76,25721.04,31483.8,8458.27,33965.3,42423.57,2695.5,8244.26,10939.76,0.3807948486822666,484546.77,0.0048454677,19929.89,0.0,0.0,0.4895712441318426,576276,2572104,3148380,1093976,48454677,0.03,0.03,0.03,0,11,81,0,1,0,3,0,4,0,0,69.31,143,90
52080000,2026-01-16T12:28:04.197867,4243134,576390,3148958,1094175,1993342,0.38079925161038586,0.48464032,0.48958745390393843,5763.9,25725.68,31489.58,8459.79,33971.55,42431.34,2695.89,8245.86,10941.75,0.38079925161038586,484640.32,0.0048464032,19933.42,0.0,0.0,0.48958745390393843,576390,2572568,3148958,1094175,48464032,0.03,0.03,0.03,0,5,86,0,2,0,2,1,4,0,0,48.69,123,66
52090000,2026-01-16T12:28:04.686742,4243924,576504,3149553,1094370,1993691,0.38079167375802764,0.48473313,0.48960009369555196,5765.04,25730.49,31495.53,8461.39,33977.85,42439.24,2696.34,8247.36,10943.7,0.38079167375802764,484733.13,0.0048473313,19936.91,0.0,0.0,0.48960009369555196,576504,2573049,3149553,1094370,48473313,0.03,0.03,0.03,0,10,81,0,3,0,4,0,2,0,0,73.59,99,90
52100000,2026-01-16T12:28:05.175516,4244715,576613,3150150,1094564,1994033,0.38078684150600156,0.48482707,0.489612211524062,5766.13,25735.37,31501.5,8463.1,33984.05,42447.15,2696.96,8248.68,10945.64,0.38078684150600156,484827.07,0.004848270700000001,19940.33,0.0,0.0,0.489612211524062,576613,2573537,3150150,1094564,48482707,0.03,0.03,0.03,0,6,78,0,5,0,8,0,3,0,0,115.34,162,93
52110000,2026-01-16T12:28:05.662140,4245504,576726,3150742,1094761,1994388,0.38078225537937127,0.48492009,0.48962631901693987,5767.26,25740.16,31507.42,8464.71,33990.33,42455.04,2697.44,8250.17,10947.61,0.38078225537937127,484920.09,0.0048492009,19943.88,0.0,0.0,0.48962631901693987,576726,2574016,3150742,1094761,48492009,0.03,0.03,0.03,0,3,86,0,0,0,6,0,5,0,0,55.73,130,63
52120000,2026-01-16T12:28:06.148571,4246275,576831,3151316,1094958,1994750,0.38077939660363486,0.48501281,0.48963742163708907,5768.31,25744.85,31513.16,8466.22,33996.53,42462.75,2697.91,8251.67,10949.58,0.38077939660363486,485012.81,0.0048501281,19947.5,0.0,0.0,0.48963742163708907,576831,2574485,3151316,1094958,48501281,0.03,0.03,0.03,0,4,81,0,2,0,7,0,6,0,0,116.39,171,89
52130000,2026-01-16T12:28:06.636785,4247080,576941,3151921,1095159,1995128,0.3807741252385686,0.48510396,0.4896527147330091,5769.41,25749.8,31519.21,8467.82,34002.98,42470.8,2698.41,8253.18,10951.59,0.3807741252385686,485103.96,0.0048510396,19951.28,0.0,0.0,0.4896527147330091,576941,2574980,3151921,1095159,48510396,0.03,0.03,0.03,0,3,86,1,3,0,5,0,2,0,0,102.16,181,72
52140000,2026-01-16T12:28:07.123911,4247862,577053,3152510,1095352,1995478,0.38076790336341726,0.48519728,0.4896637482476824,5770.53,25754.57,31525.1,8469.47,34009.15,42478.62,2698.94,8254.58,10953.52,0.38076790336341726,485197.28,0.0048519728,19954.78,0.0,0.0,0.4896637482476824,577053,2575457,3152510,1095352,48519728,0.03,0.03,0.03,1,11,82,0,0,0,2,0,4,0,0,45.96,112,87
52150000,2026-01-16T12:28:07.612767,4248646,577172,3153089,1095556,1995825,0.38076890862084944,0.48529113,0.48967433739873784,5771.72,25759.17,31530.89,8471.04,34015.42,42486.46,2699.31,8256.25,10955.56,0.38076890862084944,485291.13,0.0048529113,19958.25,0.0,0.0,0.48967433739873784,577172,2575917,3153089,1095556,48529113,0.03,0.03,0.03,0,9,82,0,2,0,4,0,3,0,0,45.49,126,67
52160000,2026-01-16T12:28:08.101292,4249461,577286,3153696,1095764,1996203,0.38076843056411624,0.48538548,0.48968758896235554,5772.86,25764.1,31536.96,8472.61,34022.0,42494.61,2699.75,8257.89,10957.64,0.38076843056411624,485385.48,0.0048538548,19962.03,0.0,0.0,0.48968758896235554,577286,2576410,3153696,1095764,48538548,0.03,0.03,0.03,0,18,73,0,2,0,4,0,3,0,0,77.74,179,90
52170000,2026-01-16T12:28:08.591707,4250258,577401,3154291,1095966,1996566,0.3807691921889593,0.48547903,0.489700777010246,5774.01,25768.9,31542.91,8474.18,34028.4,42502.58,2700.17,8259.49,10959.66,0.3807691921889593,485479.03,0.0048547903,19965.66,0.0,0.0,0.489700777010246,577401,2576890,3154291,1095966,48547903,0.03,0.03,0.03,0,8,83,0,2,0,5,0,2,0,0,64.19,172,70
52180000,2026-01-16T12:28:09.079426,4251121,577516,3154939,1096181,1996963,0.38076325404005085,0.48557167,0.48971651136165173,5775.16,25774.23,31549.39,8475.93,34035.28,42511.21,2700.76,8261.05,10961.81,0.38076325404005085,485571.67,0.0048557167,19969.63,0.0,0.0,0.48971651136165173,577516,2577423,3154939,1096181,48557167,0.03,0.03,0.03,0,3,83,0,3,0,7,0,4,0,0,96.15,159,92
52190000,2026-01-16T12:28:09.566905,4251934,577634,3155544,1096389,1997334,0.38076106155940076,0.48566444,0.48973535771892396,5776.34,25779.1,31555.44,8477.56,34041.78,42519.34,2701.21,8262.68,10963.89,0.38076106155940076,485664.44,0.0048566443999999995,19973.34,0.0,0.0,0.48973535771892396,577634,2577910,3155544,1096389,48566444,0.03,0.03,0.03,0,8,81,0,1,0,4,0,6,0,0,94.48,141,90
52200000,2026-01-16T12:28:10.054733,4252768,577751,3156165,1096602,1997707,0.38076276543968157,0.48575816,0.4897534519101626,5777.51,25784.14,31561.65,8479.26,34048.42,42527.68,2701.75,8264.27,10966.02,0.38076276543968157,485758.16,0.0048575816,19977.07,0.0,0.0,0.4897534519101626,577751,2578414,3156165,1096602,48575816,0.03,0.03,0.03,0,9,75,0,5,0,9,0,2,0,0,139.71,178,87
52210000,2026-01-16T12:28:10.538991,4253551,577862,3156751,1096799,1998065,0.3807590691217703,0.48585157,0.48976745889461415,5778.62,25788.89,31567.51,8480.93,34054.58,42535.51,2702.3,8265.69,10967.99,0.3807590691217703,485851.57,0.0048585157,19980.65,0.0,0.0,0.48976745889461415,577862,2578889,3156751,1096799,48585157,0.03,0.03,0.03,0,10,85,0,0,0,3,0,2,0,0,8.92,78,12
52220000,2026-01-16T12:28:11.025349,4254374,577972,3157372,1097001,1998441,0.38075222072780285,0.48594554,0.4897778694666867,5779.72,25794.0,31573.72,8482.6,34061.14,42543.74,2702.87,8267.14,10970.01,0.38075222072780285,485945.54,0.0048594554000000005,19984.41,0.0,0.0,0.4897778694666867,577972,2579400,3157372,1097001,48594554,0.03,0.03,0.03,0,6,88,0,0,0,4,0,2,0,0,45.67,116,61
52230000,2026-01-16T12:28:11.514183,4255198,578092,3157992,1097205,1998798,0.38075070636859826,0.48603982,0.4897925073820535,5780.92,25799.0,31579.92,8484.36,34067.62,42551.98,2703.43,8268.62,10972.05,0.38075070636859826,486039.82,0.0048603982,19987.98,0.0,0.0,0.4897925073820535,578092,2579900,3157992,1097205,48603982,0.03,0.03,0.03,0,11,81,0,0,0,4,0,4,0,0,18.57,113,43
52240000,2026-01-16T12:28:12.002343,4256003,578197,3158592,1097410,1999183,0.3807472646975659,0.48613243,0.48980655212043733,5781.97,25803.95,31585.92,8485.9,34074.13,42560.03,2703.92,8270.18,10974.1,0.3807472646975659,486132.43,0.0048613243,19991.83,0.0,0.0,0.48980655212043733,578197,2580395,3158592,1097410,48613243,0.03,0.03,0.03,0,7,82,0,1,0,5,0,5,0,0,85.69,162,83
52250000,2026-01-16T12:28:12.489248,4256814,578308,3159201,1097612,1999550,0.3807435708953369,0.48622551,0.48982100529642314,5783.08,25808.93,31592.01,8487.55,34080.59,42568.14,2704.46,8271.66,10976.12,0.3807435708953369,486225.51,0.004862255100000001,19995.5,0.0,0.0,0.48982100529642314,578308,2580893,3159201,1097612,48622551,0.03,0.03,0.03,0,7,79,0,0,0,7,0,7,0,0,69.27,129,85
52260000,2026-01-16T12:28:12.980059,4257564,578423,3159768,1097795,1999870,0.3807389745886824,0.48632035,0.48983512945760554,5784.23,25813.45,31597.68,8489.11,34086.53,42575.64,2704.87,8273.08,10977.95,0.3807389745886824,486320.35,0.0048632035,19998.7,0.0,0.0,0.48983512945760554,578423,2581345,3159768,1097795,48632035,0.03,0.03,0.03,0,6,86,0,0,0,3,0,5,0,0,73.7,163,68
52270000,2026-01-16T12:28:13.467869,4258313,578535,3160336,1097977,2000198,0.3807321326707196,0.4864143,0.48985178398541024,5785.35,25818.01,31603.36,8490.55,34092.58,42583.13,2705.2,8274.57,10979.77,0.3807321326707196,486414.3,0.0048641430000000005,20001.98,0.0,0.0,0.48985178398541024,578535,2581801,3160336,1097977,48641430,0.03,0.03,0.03,0,4,88,0,2,1,3,0,2,0,0,93.72,175,87
52280000,2026-01-16T12:28:13.958843,4259144,578651,3160956,1098187,2000576,0.38072519299480584,0.48650667,0.48986592921674993,5786.51,25823.05,31609.56,8492.22,34099.22,42591.44,2705.7,8276.17,10981.87,0.38072519299480584,486506.67,0.0048650667,20005.76,0.0,0.0,0.48986592921674993,578651,2582305,3160956,1098187,48650667,0.03,0.03,0.03,0,13,77,0,0,0,6,0,4,0,0,28.34,114,33
52290000,2026-01-16T12:28:14.446076,4259975,578765,3161582,1098393,2000942,0.38071726457927774,0.48660133,0.4898760523943211,5787.65,25828.17,31615.82,8493.93,34105.82,42599.75,2706.28,8277.65,10983.93,0.38071726457927774,486601.33,0.0048660133,20009.42,0.0,0.0,0.4898760523943211,578765,2582817,3161582,1098393,48660133,0.03,0.03,0.03,0,5,78,0,2,1,8,0,6,0,0,100.82,175,89
