tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
90660000,2026-01-19T11:34:26.079772,4637321,954516,4045085,592235,996337,0.1805681017999733,0.73445484,0.37063651395017855,9545.16,30905.69,40450.85,10380.18,35993.03,46373.21,835.01,5087.34,5922.35,0.1805681017999733,734454.84,0.0073445484,9963.37,0.0,0.0,0.37063651395017855,954516,3090569,4045085,592235,73445484,0.03,0.03,0.03,0,13,83,0,0,0,2,0,2,0,0,99.88,151,96,N/A,34,48550.82352941176,6215.882352941177,0.16428265173501957,32492995,955676.3235294118,11446.058823529413,0.0,0.0,0,0.03,N/A,33,35060.21212121212,5600.272727272727,0.17744760224972259,17361782,526114.6060606061,7925.30303030303,0.0,0.0,0,0.03,N/A,33,37496.06060606061,5942.0,0.20046754990199442,23590707,714869.9090909091,10473.818181818182,0.0,0.0,0,0.03,38555982793548.664,1.8715241903164088,0.939559456506348
90670000,2026-01-19T11:34:26.673963,4637818,954623,4045521,592296,996435,0.1805663662744848,0.73453937,0.370659832836947,9546.23,30908.98,40455.21,10381.29,35996.89,46378.18,835.05,5087.91,5922.96,0.1805663662744848,734539.37,0.0073453937,9964.35,0.0,0.0,0.370659832836947,954623,3090898,4045521,592296,73453937,0.03,0.03,0.03,0,12,86,0,0,0,1,0,1,0,0,34.48,68,53,N/A,34,48555.94117647059,6216.617647058823,0.16428442694522483,32496725,955786.0294117647,11447.20588235294,0.0,0.0,0,0.03,N/A,33,35064.30303030303,5600.939393939394,0.17744351962904603,17363537,526167.7878787878,7925.969696969697,0.0,0.0,0,0.03,N/A,33,37499.90909090909,5942.424242424242,0.20046454435007022,23593675,714959.8484848485,10474.939393939394,0.0,0.0,0,0.03,38565810871654.23,1.8715498460941455,0.9395580538103592
90680000,2026-01-19T11:34:27.289695,4638327,954730,4045969,592357,996534,0.18056453570752862,0.73462161,0.37068356560591403,9547.3,30912.39,40459.69,10382.44,36000.83,46383.27,835.13,5088.44,5923.57,0.18056453570752862,734621.61,0.0073462161000000005,9965.34,0.0,0.0,0.37068356560591403,954730,3091239,4045969,592357,73462161,0.03,0.03,0.03,0,4,93,0,0,0,2,0,1,0,0,36.16,56,92,N/A,34,48560.82352941176,6217.117647058823,0.16427895611750418,32500259,955889.9705882353,11448.20588235294,0.0,0.0,0,0.03,N/A,33,35068.545454545456,5601.454545454545,0.1774369673143008,17365507,526227.4848484849,7926.666666666667,0.0,0.0,0,0.03,N/A,33,37504.21212121212,5943.242424242424,0.2004711861025998,23596395,715042.2727272727,10476.212121212122,0.0,0.0,0,0.03,38573719722282.664,1.8715410382201914,0.939559124665983
90690000,2026-01-19T11:34:27.890267,4638836,954838,4046410,592426,996639,0.18056689467654688,0.73470765,0.3707111288730735,9548.38,30915.72,40464.1,10383.61,36004.75,46388.36,835.23,5089.03,5924.26,0.18056689467654688,734707.65,0.007347076500000001,9966.39,0.0,0.0,0.3707111288730735,954838,3091572,4046410,592426,73470765,0.03,0.03,0.03,0,8,90,0,0,0,0,0,2,0,0,36.86,113,96,N/A,34,48566.26470588235,6217.64705882353,0.16427321299714293,32504209,956006.1470588235,11449.235294117647,0.0,0.0,0,0.03,N/A,33,35072.36363636364,5602.212121212121,0.17744436504622435,17367528,526288.7272727273,7927.454545454545,0.0,0.0,0,0.03,N/A,33,37508.15151515151,5944.030303030303,0.2004768539159522,23599028,715122.0606060605,10477.545454545454,0.0,0.0,0,0.03,38583661398724.664,1.8715506893093825,0.9395577918814194
90700000,2026-01-19T11:34:28.503249,4639346,954942,4046855,592490,996747,0.18056770965201113,0.73478765,0.3707363959694642,9549.42,30919.13,40468.55,10384.75,36008.71,46393.46,835.32,5089.58,5924.9,0.18056770965201113,734787.65,0.0073478765,9967.47,0.0,0.0,0.3707363959694642,954942,3091913,4046855,592490,73478765,0.03,0.03,0.03,0,10,86,0,0,0,2,0,2,0,0,61.29,80,96,N/A,34,48570.529411764706,6218.294117647059,0.16427710820171956,32507017,956088.7352941176,11450.5,0.0,0.0,0,0.03,N/A,33,35076.57575757576,5602.848484848485,0.17744409999941993,17369731,526355.4848484849,7928.393939393939,0.0,0.0,0,0.03,N/A,33,37513.030303030304,5944.666666666667,0.2004755753442967,23602017,715212.6363636364,10478.575757575758,0.0,0.0,0,0.03,38586426803510.23,1.8714749813914793,0.9395660877289244
90710000,2026-01-19T11:34:29.093494,4639850,955050,4047296,592553,996847,0.1805672009917993,0.73487074,0.3707611592145437,9550.5,30922.46,40472.96,10385.88,36012.62,46398.5,835.38,5090.15,5925.53,0.1805672009917993,734870.74,0.0073487074,9968.47,0.0,0.0,0.3707611592145437,955050,3092246,4047296,592553,73487074,0.03,0.03,0.03,0,9,88,0,0,0,0,0,3,0,0,95.97,119,96,N/A,34,48575.294117647056,6218.735294117647,0.16427395563919192,32510249,956183.7941176471,11451.470588235294,0.0,0.0,0,0.03,N/A,33,35080.48484848485,5603.69696969697,0.17744877034850634,17371726,526415.9393939395,7929.363636363636,0.0,0.0,0,0.03,N/A,33,37517.57575757576,5945.272727272727,0.20047261169535444,23605099,715306.0303030303,10479.636363636364,0.0,0.0,0,0.03,38592390455684.22,1.8714461073125377,0.9395701535436922
90720000,2026-01-19T11:34:29.699224,4640379,955159,4047761,592617,996954,0.18056526400819195,0.73495173,0.37078587068662777,9551.59,30926.02,40477.61,10387.1,36016.69,46403.79,835.51,5090.66,5926.17,0.18056526400819195,734951.73,0.0073495173,9969.54,0.0,0.0,0.37078587068662777,955159,3092602,4047761,592617,73495173,0.03,0.03,0.03,0,12,85,0,2,0,1,0,0,0,0,67.34,119,58,N/A,34,48579.85294117647,6219.264705882353,0.16427147563739097,32513134,956268.6470588235,11452.617647058823,0.0,0.0,0,0.03,N/A,33,35085.242424242424,5604.333333333333,0.17744843336305946,17374406,526497.1515151515,7930.212121212121,0.0,0.0,0,0.03,N/A,33,37522.21212121212,5946.030303030303,0.200469634186877,23607633,715382.8181818182,10480.848484848484,0.0,0.0,0,0.03,38593572483612.664,1.871323485821616,0.9395809279614478
90730000,2026-01-19T11:34:30.315520,4640891,955265,4048208,592682,997060,0.18056517772247926,0.73503246,0.3708115044827892,9552.65,30929.43,40482.08,10388.27,36020.64,46408.91,835.62,5091.2,5926.82,0.18056517772247926,735032.46,0.0073503246,9970.6,0.0,0.0,0.3708115044827892,955265,3092943,4048208,592682,73503246,0.03,0.03,0.03,1,9,85,0,0,0,1,0,4,0,0,103.9,123,95,N/A,34,48586.05882352941,6219.941176470588,0.16426575396548806,32517147,956386.6764705882,11453.676470588236,0.0,0.0,0,0.03,N/A,33,35088.818181818184,5605.121212121212,0.17745313370128019,17376002,526545.5151515151,7931.181818181818,0.0,0.0,0,0.03,N/A,33,37525.78787878788,5946.515151515152,0.20047056743269953,23610097,715457.4848484849,10482.0,0.0,0.0,0,0.03,38605972453616.664,1.871382553938472,0.9395751617840498
90740000,2026-01-19T11:34:30.929332,4641437,955375,4048685,592752,997184,0.18056582031579843,0.73511489,0.37083956865212714,9553.75,30933.1,40486.85,10389.44,36024.93,46414.37,835.69,5091.83,5927.52,0.18056582031579843,735114.89,0.0073511489,9971.84,0.0,0.0,0.37083956865212714,955375,3093310,4048685,592752,73511489,0.03,0.03,0.03,0,9,87,1,1,0,2,0,0,0,0,130.02,180,96,N/A,34,48591.617647058825,6220.529411764706,0.1642632329200552,32520754,956492.7647058824,11454.970588235294,0.0,0.0,0,0.03,N/A,33,35093.181818181816,5606.121212121212,0.17746068509517093,17377836,526601.0909090909,7932.363636363636,0.0,0.0,0,0.03,N/A,33,37530.15151515151,5947.030303030303,0.20046756073204014,23612899,715542.3939393939,10483.242424242424,0.0,0.0,0,0.03,38614872985524.23,1.8713926175848363,0.9395748072516051
90750000,2026-01-19T11:34:31.547397,4641960,955480,4049141,592818,997299,0.18056570430314578,0.73519503,0.3708658128110141,9554.8,30936.61,40491.41,10390.58,36029.02,46419.6,835.77,5092.41,5928.18,0.18056570430314578,735195.03,0.0073519503,9972.99,0.0,0.0,0.3708658128110141,955480,3093661,4049141,592818,73519503,0.03,0.03,0.03,0,10,85,0,1,0,3,0,1,0,0,121.24,145,99,N/A,34,48597.08823529412,6221.264705882353,0.16426465034396073,32524401,956600.0294117647,11456.264705882353,0.0,0.0,0,0.03,N/A,33,35097.27272727273,5606.909090909091,0.17746322069963957,17379417,526649.0,7933.424242424242,0.0,0.0,0,0.03,N/A,33,37534.242424242424,5947.484848484848,0.20046321319793362,23615685,715626.8181818182,10484.333333333334,0.0,0.0,0,0.03,38625199966304.0,1.871432223532009,0.9395720038331106
90760000,2026-01-19T11:34:32.167897,4642451,955585,4049576,592875,997395,0.18056374520877605,0.73527988,0.3708885374970681,9555.85,30939.91,40495.76,10391.69,36032.82,46424.51,835.84,5092.91,5928.75,0.18056374520877605,735279.88,0.0073527988,9973.95,0.0,0.0,0.3708885374970681,955585,3093991,4049576,592875,73527988,0.03,0.03,0.03,0,3,96,0,0,0,0,0,1,0,0,20.44,115,96,N/A,34,48602.32352941176,6221.676470588235,0.16425682445676273,32528216,956712.2352941176,11457.058823529413,0.0,0.0,0,0.03,N/A,33,35101.48484848485,5607.575757575758,0.17746403756529902,17381365,526708.0303030303,7934.333333333333,0.0,0.0,0,0.03,N/A,33,37537.818181818184,5948.121212121212,0.20046452271796378,23618407,715709.303030303,10485.515151515152,0.0,0.0,0,0.03,38634720504716.22,1.871441972480297,0.9395711155596096
90770000,2026-01-19T11:34:32.794702,4642959,955690,4050025,592933,997499,0.18055936257780053,0.73535793,0.37091092603355796,9556.9,30943.35,40500.25,10392.78,36036.81,46429.59,835.87,5093.46,5929.33,0.18055936257780053,735357.93,0.0073535793,9974.99,0.0,0.0,0.37091092603355796,955690,3094335,4050025,592933,73535793,0.03,0.03,0.03,0,7,89,0,0,0,2,0,2,0,0,66.25,116,58,N/A,34,48607.382352941175,6222.264705882353,0.16425612515545138,32531863,956819.5,11458.14705882353,0.0,0.0,0,0.03,N/A,33,35104.84848484849,5608.060606060606,0.17746072413376895,17382762,526750.3636363636,7935.0,0.0,0.0,0,0.03,N/A,33,37542.84848484849,5948.787878787879,0.20045527594182824,23621168,715792.9696969697,10486.878787878788,0.0,0.0,0,0.03,38645939545784.664,1.871501375903323,0.9395666835735241
90780000,2026-01-19T11:34:33.418315,4643471,955797,4050475,592996,997605,0.18055964747939732,0.73543913,0.3709353250681108,9557.97,30946.78,40504.75,10393.89,36040.82,46434.71,835.92,5094.04,5929.96,0.18055964747939732,735439.13,0.007354391300000001,9976.05,0.0,0.0,0.3709353250681108,955797,3094678,4050475,592996,73543913,0.03,0.03,0.03,0,5,90,0,1,1,3,0,0,0,0,116.6,146,96,N/A,34,48613.08823529412,6222.823529411765,0.16425386002812067,32535417,956924.0294117647,11459.29411764706,0.0,0.0,0,0.03,N/A,33,35108.545454545456,5608.636363636364,0.17745898045328334,17384845,526813.4848484849,7935.636363636364,0.0,0.0,0,0.03,N/A,33,37546.90909090909,5949.545454545455,0.20046021672803882,23623651,715868.2121212122,10488.272727272728,0.0,0.0,0,0.03,38653567274619.555,1.8714815691483013,0.9395680166368612
90790000,2026-01-19T11:34:34.013093,4643889,955872,4050836,593053,997740,0.18056039119934217,0.73549608,0.37095770920237825,9558.72,30949.64,40508.36,10394.66,36044.23,46438.89,835.94,5094.59,5930.53,0.18056039119934217,735496.08,0.0073549608,9977.4,0.0,0.0,0.37095770920237825,955872,3094964,4050836,593053,73549608,0.03,0.03,0.03,0,11,86,0,2,0,1,0,0,0,0,122.51,128,97,N/A,34,48617.294117647056,6223.323529411765,0.1642545686408059,32537964,956998.9411764706,11460.79411764706,0.0,0.0,0,0.03,N/A,33,35111.121212121216,5609.333333333333,0.17745992982145145,17385882,526844.9090909091,7936.606060606061,0.0,0.0,0,0.03,N/A,33,37550.93939393939,5950.060606060606,0.2004607909708763,23625762,715932.1818181818,10489.848484848484,0.0,0.0,0,0.03,38661003981992.0,1.8715164407534803,0.9395658869074539
90800000,2026-01-19T11:34:34.585720,4644211,955921,4051110,593100,997880,0.18056240576158555,0.73553553,0.3709758064136791,9559.21,30951.89,40511.1,10395.16,36046.95,46442.11,835.95,5095.05,5931.0,0.18056240576158555,735535.53,0.007355355300000001,9978.8,0.0,0.0,0.3709758064136791,955921,3095189,4051110,593100,73553553,0.03,0.03,0.03,0,16,82,0,1,0,0,0,1,0,0,2.08,8,26,N/A,34,48620.26470588235,6223.5,0.16425490691339703,32539556,957045.7647058824,11462.35294117647,0.0,0.0,0,0.03,N/A,33,35112.969696969696,5610.30303030303,0.1774697325253036,17386672,526868.8484848485,7937.575757575758,0.0,0.0,0,0.03,N/A,33,37554.333333333336,5950.333333333333,0.2004567444778193,23627325,715979.5454545454,10491.515151515152,0.0,0.0,0,0.03,38664833864580.664,1.871522968857985,0.939566353275918
90810000,2026-01-19T11:34:35.187321,4644720,956021,4051550,593169,998001,0.18056329007530011,0.73561414,0.37100269185986845,9560.21,30955.29,40515.5,10396.27,36050.93,46447.2,836.05,5095.64,5931.69,0.18056329007530011,735614.14,0.0073561414,9980.01,0.0,0.0,0.37100269185986845,956021,3095529,4051550,593169,73561414,0.03,0.03,0.03,0,7,89,0,1,0,2,0,1,0,0,79.31,102,99,N/A,34,48624.970588235294,6224.323529411765,0.16426240584937907,32542576,957134.5882352941,11464.0,0.0,0.0,0,0.03,N/A,33,35116.51515151515,5610.878787878788,0.1774667417174622,17388088,526911.7575757576,7938.424242424242,0.0,0.0,0,0.03,N/A,33,37559.27272727273,5951.0,0.20045468884772336,23630750,716083.3333333334,10492.636363636364,0.0,0.0,0,0.03,38672219782518.23,1.871544243392373,0.9395676439995222
90820000,2026-01-19T11:34:35.777532,4645225,956126,4051997,593227,998101,0.1805622746518119,0.73569767,0.37102544835853074,9561.26,30958.71,40519.97,10397.4,36054.85,46452.25,836.13,5096.14,5932.27,0.1805622746518119,735697.67,0.0073569767,9981.01,0.0,0.0,0.37102544835853074,956126,3095871,4051997,593227,73569767,0.03,0.03,0.03,0,8,89,0,0,0,2,0,1,0,0,102.03,156,85,N/A,34,48629.705882352944,6225.029411764706,0.1642675941754047,32546109,957238.5,11465.20588235294,0.0,0.0,0,0.03,N/A,33,35120.09090909091,5611.242424242424,0.17745887782359637,17389725,526961.3636363636,7938.939393939394,0.0,0.0,0,0.03,N/A,33,37564.36363636364,5951.666666666667,0.20045413015268937,23633933,716179.7878787878,10493.90909090909,0.0,0.0,0,0.03,38681443395299.555,1.8715712295622846,0.9395669973169058
90830000,2026-01-19T11:34:36.374304,4645754,956238,4052461,593293,998205,0.1805632515046513,0.73578107,0.3710510313308729,9562.38,30962.23,40524.61,10398.6,36058.94,46457.54,836.22,5096.71,5932.93,0.1805632515046513,735781.07,0.0073578107,9982.05,0.0,0.0,0.3710510313308729,956238,3096223,4052461,593293,73578107,0.03,0.03,0.03,1,14,82,0,1,0,1,0,1,0,0,58.66,106,97,N/A,34,48635.029411764706,6225.970588235294,0.16427582754008274,32549404,957335.4117647059,11466.764705882353,0.0,0.0,0,0.03,N/A,33,35124.121212121216,5611.787878787879,0.1774598948062499,17391880,527026.6666666666,7939.636363636364,0.0,0.0,0,0.03,N/A,33,37568.90909090909,5952.151515151515,0.20044759046957794,23636823,716267.3636363636,10494.757575757576,0.0,0.0,0,0.03,38687105218376.23,1.8715287823973026,0.9395715595488902
90840000,2026-01-19T11:34:36.990923,4646245,956336,4052893,593351,998317,0.18056418917906625,0.73585657,0.37107378234305055,9563.36,30965.57,40528.93,10399.66,36062.79,46462.45,836.29,5097.22,5933.51,0.18056418917906625,735856.57,0.007358565700000001,9983.17,0.0,0.0,0.37107378234305055,956336,3096557,4052893,593351,73585657,0.03,0.03,0.03,0,8,90,0,0,0,1,0,1,0,0,35.76,60,78,N/A,34,48639.82352941176,6226.705882352941,0.16428157997212156,32552304,957420.7058823529,11468.323529411764,0.0,0.0,0,0.03,N/A,33,35128.545454545456,5612.212121212121,0.17745400433216685,17394274,527099.2121212122,7940.272727272727,0.0,0.0,0,0.03,N/A,33,37572.63636363636,5952.727272727273,0.2004503956331208,23639079,716335.7272727273,10495.90909090909,0.0,0.0,0,0.03,38689893652172.23,1.8714379226175235,0.939579118352212
90850000,2026-01-19T11:34:37.594644,4646773,956447,4053357,593415,998419,0.1805627109601239,0.73594142,0.3710991575282113,9564.47,30969.1,40533.57,10400.86,36066.87,46467.73,836.38,5097.77,5934.15,0.1805627109601239,735941.42,0.0073594142,9984.19,0.0,0.0,0.3710991575282113,956447,3096910,4053357,593415,73594142,0.03,0.03,0.03,0,5,91,0,0,0,2,0,2,0,0,99.24,154,97,N/A,34,48645.23529411765,6227.5,0.1642833305325383,32555667,957519.6176470588,11469.588235294117,0.0,0.0,0,0.03,N/A,33,35132.757575757576,5612.666666666667,0.17744584028851446,17396509,527166.9393939395,7940.939393939394,0.0,0.0,0,0.03,N/A,33,37576.90909090909,5953.393939393939,0.20045227661773068,23641966,716423.2121212122,10497.030303030304,0.0,0.0,0,0.03,38695541102801.555,1.8713908060519497,0.9395839235366023
90860000,2026-01-19T11:34:38.197757,4647285,956550,4053807,593477,998533,0.1805609450549696,0.73602173,0.3711230655560122,9565.5,30972.57,40538.07,10401.97,36070.88,46472.85,836.46,5098.31,5934.77,0.1805609450549696,736021.73,0.0073602173,9985.33,0.0,0.0,0.3711230655560122,956550,3097257,4053807,593477,73602173,0.03,0.03,0.03,0,6,89,0,1,0,2,0,2,0,0,136.71,160,97,N/A,34,48650.85294117647,6228.117647058823,0.164281868632334,32558889,957614.3823529412,11470.85294117647,0.0,0.0,0,0.03,N/A,33,35135.878787878784,5613.242424242424,0.1774474787816387,17398364,527223.1515151515,7941.575757575758,0.0,0.0,0,0.03,N/A,33,37581.63636363636,5954.060606060606,0.20044679309707664,23644920,716512.7272727273,10498.545454545454,0.0,0.0,0,0.03,38702202607746.89,1.871376469649675,0.9395865405215714
90870000,2026-01-19T11:34:38.795087,4647763,956649,4054222,593540,998637,0.18056193296807557,0.73610017,0.3711474070751298,9566.49,30975.73,40542.22,10403.06,36074.57,46477.63,836.56,5098.84,5935.4,0.18056193296807557,736100.17,0.0073610017000000005,9986.37,0.0,0.0,0.3711474070751298,956649,3097573,4054222,593540,73610017,0.03,0.03,0.03,0,10,85,0,1,0,2,0,2,0,0,92.85,120,96,N/A,34,48656.05882352941,6228.764705882353,0.1642810500697482,32562514,957721.0,11472.058823529413,0.0,0.0,0,0.03,N/A,33,35139.545454545456,5613.878787878788,0.1774502217156467,17400258,527280.5454545454,7942.212121212121,0.0,0.0,0,0.03,N/A,33,37585.181818181816,5954.666666666667,0.20044788720665993,23647245,716583.1818181818,10499.818181818182,0.0,0.0,0,0.03,38711208325562.89,1.8713811025100893,0.9395854318578878
90880000,2026-01-19T11:34:39.388902,4648258,956748,4054653,593604,998750,0.18056425084272468,0.73617703,0.37117232938650824,9567.48,30979.05,40546.53,10404.17,36078.41,46482.58,836.68,5099.36,5936.04,0.18056425084272468,736177.03,0.0073617703,9987.5,0.0,0.0,0.37117232938650824,956748,3097905,4054653,593604,73617703,0.03,0.03,0.03,0,4,91,0,0,0,3,0,2,0,0,105.52,129,99,N/A,34,48661.32352941176,6229.235294117647,0.16427941512870087,32566040,957824.7058823529,11473.29411764706,0.0,0.0,0,0.03,N/A,33,35142.42424242424,5614.393939393939,0.17745150557995296,17401268,527311.1515151515,7942.818181818182,0.0,0.0,0,0.03,N/A,33,37589.93939393939,5955.606060606061,0.2004553116896422,23650395,716678.6363636364,10501.363636363636,0.0,0.0,0,0.03,38723402648904.23,1.8714751131929006,0.9395794066573394
90890000,2026-01-19T11:34:40.002207,4648750,956850,4055083,593667,998861,0.18056439008475336,0.73625716,0.37119769691326354,9568.5,30982.33,40550.83,10405.24,36082.26,46487.5,836.74,5099.93,5936.67,0.18056439008475336,736257.16,0.007362571599999999,9988.61,0.0,0.0,0.37119769691326354,956850,3098233,4055083,593667,73625716,0.03,0.03,0.03,0,16,81,0,0,0,0,1,2,0,0,65.94,124,96,N/A,34,48666.205882352944,6229.617647058823,0.16427360498508725,32569458,957925.2352941176,11474.35294117647,0.0,0.0,0,0.03,N/A,33,35145.78787878788,5615.212121212121,0.17745822291934152,17402939,527361.7878787878,7943.727272727273,0.0,0.0,0,0.03,N/A,33,37594.57575757576,5956.30303030303,0.20045500250436676,23653319,716767.2424242424,10502.727272727272,0.0,0.0,0,0.03,38732009265453.555,1.8714918210079343,0.9395791481415187
90900000,2026-01-19T11:34:40.595708,4649149,956920,4055426,593722,998990,0.18056846495237422,0.73631247,0.3712198857793764,9569.2,30985.06,40554.26,10405.98,36085.51,46491.49,836.77,5100.45,5937.22,0.18056846495237422,736312.47,0.0073631247,9989.9,0.0,0.0,0.3712198857793764,956920,3098506,4055426,593722,73631247,0.03,0.03,0.03,0,9,86,0,1,0,3,0,1,0,0,105.04,126,97,N/A,34,48670.08823529412,6230.058823529412,0.16427647087220063,32571668,957990.2352941176,11475.882352941177,0.0,0.0,0,0.03,N/A,33,35148.93939393939,5615.909090909091,0.17746155244786088,17404592,527411.8787878788,7944.545454545455,0.0,0.0,0,0.03,N/A,33,37597.818181818184,5956.818181818182,0.2004610683273695,23654987,716817.7878787878,10504.242424242424,0.0,0.0,0,0.03,38734981344618.0,1.8714410541769666,0.9395833211408496
90910000,2026-01-19T11:34:41.205179,4649665,957031,4055878,593786,999088,0.18056827208307946,0.73639576,0.371245126592515,9570.31,30988.47,40558.78,10407.17,36089.48,46496.65,836.85,5101.01,5937.86,0.18056827208307946,736395.76,0.007363957599999999,9990.88,0.0,0.0,0.371245126592515,957031,3098847,4055878,593786,73639576,0.03,0.03,0.03,0,13,82,0,1,0,3,0,1,0,0,78.63,102,99,N/A,34,48675.5,6230.558823529412,0.16427350466738525,32575301,958097.0882352941,11476.85294117647,0.0,0.0,0,0.03,N/A,33,35153.0,5616.575757575758,0.17746053400220652,17406623,527473.4242424242,7945.272727272727,0.0,0.0,0,0.03,N/A,33,37601.878787878784,5957.575757575758,0.20046455841042524,23657652,716898.5454545454,10505.484848484848,0.0,0.0,0,0.03,38743179945969.555,1.8714314086080912,0.9395841491449111
90920000,2026-01-19T11:34:41.814004,4650170,957135,4056317,593852,999197,0.1805710014441781,0.73647762,0.3712712895951932,9571.35,30991.82,40563.17,10408.3,36093.4,46501.7,836.94,5101.58,5938.52,0.1805710014441781,736477.62,0.007364776199999999,9991.97,0.0,0.0,0.3712712895951932,957135,3099182,4056317,593852,73647762,0.03,0.03,0.03,0,12,83,0,0,0,3,0,2,0,0,95.08,142,85,N/A,34,48680.529411764706,6231.205882352941,0.16427339622987472,32578707,958197.2647058824,11478.117647058823,0.0,0.0,0,0.03,N/A,33,35156.545454545456,5617.151515151515,0.17746388612976297,17408394,527527.0909090909,7946.181818181818,0.0,0.0,0,0.03,N/A,33,37606.454545454544,5958.333333333333,0.20046958879757246,23660661,716989.7272727273,10506.575757575758,0.0,0.0,0,0.03,38751198179486.0,1.8714366758932501,0.9395850220025023
90930000,2026-01-19T11:34:42.427921,4650696,957247,4056779,593916,999296,0.18057017556612595,0.73656165,0.37129613931677485,9572.47,30995.32,40567.79,10409.51,36097.45,46506.96,837.03,5102.13,5939.16,0.18057017556612595,736561.65,0.0073656165,9992.96,0.0,0.0,0.37129613931677485,957247,3099532,4056779,593916,73656165,0.03,0.03,0.03,0,8,87,0,1,0,3,0,1,0,0,66.74,85,98,N/A,34,48686.08823529412,6231.882352941177,0.16427375175731496,32582545,958310.1470588235,11479.117647058823,0.0,0.0,0,0.03,N/A,33,35160.606060606064,5617.69696969697,0.17746097538440372,17410500,527590.9090909091,7946.878787878788,0.0,0.0,0,0.03,N/A,33,37610.666666666664,5959.030303030303,0.20046963058116862,23663120,717064.2424242424,10507.848484848484,0.0,0.0,0,0.03,38760260964116.664,1.8714307458143074,0.9395847005727751
